id,ids,name,syn
ICD10:H16.1,"[""""""ICD10:H16.1""""""]",Other superficial keratitis without conjunctivitis,"['''Keratitis: filamentary''','''Snow blindness''','''Keratitis: striate''','''Keratitis: nummular''','''Photokeratitis''','''Other superficial keratitis without conjunctivitis''']"
ICD10:H16.2,"[""""""ICD10:H16.2""""""]",Keratoconjunctivitis,"['''Keratoconjunctivitis: neurotrophic''','''Superficial keratitis with conjunctivitis''','''Ophthalmia nodosa''','''Keratoconjunctivitis''','''Keratoconjunctivitis: NOS''','''Keratoconjunctivitis: phlyctenular''']"
ICD10:H16.3,"[""""""ICD10:H16.3""""""]",Interstitial and deep keratitis,['''Interstitial and deep keratitis''']
ICD10:H16.4,"[""""""ICD10:H16.4""""""]",Corneal neovascularization,"['''Corneal neovascularization''','''Ghost vessels (corneal)''','''Pannus (corneal)''']"
ICD10:H16.8,"[""""""ICD10:H16.8""""""]",Other keratitis,['''Other keratitis''']
ICD10:H16.9,"[""""""ICD10:H16.9""""""]","Keratitis, unspecified","['''Keratitis, unspecified''']"
ICD10:H17,"[""""""ICD10:H17""""""]",Corneal scars and opacities,['''Corneal scars and opacities''']
ICD10:H17.0,"[""""""ICD10:H17.0""""""]",Adherent leukoma,['''Adherent leukoma''']
ICD10:H17.1,"[""""""ICD10:H17.1""""""]",Other central corneal opacity,['''Other central corneal opacity''']
ICD10:H17.8,"[""""""ICD10:H17.8""""""]",Other corneal scars and opacities,['''Other corneal scars and opacities''']
ICD10:H17.9,"[""""""ICD10:H17.9""""""]","Corneal scar and opacity, unspecified","['''Corneal scar and opacity, unspecified''']"
ICD10:H18,"[""""""ICD10:H18""""""]",Other disorders of cornea,['''Other disorders of cornea''']
ICD10:H18.0,"[""""""ICD10:H18.0""""""]",Corneal pigmentations and deposits,"['''Krukenberg spindle''','''Corneal pigmentations and deposits''','''Staehli line''','''Haematocornea''','''Kayser-Fleischer ring''']"
ICD10:H18.1,"[""""""ICD10:H18.1""""""]",Bullous keratopathy,['''Bullous keratopathy''']
ICD10:H18.2,"[""""""ICD10:H18.2""""""]",Other corneal oedema,['''Other corneal oedema''']
ICD10:H18.3,"[""""""ICD10:H18.3""""""]",Changes in corneal membranes,"['''Fold in Descemet membrane''','''Changes in corneal membranes''','''Rupture in Descemet membrane''']"
ICD10:H18.4,"[""""""ICD10:H18.4""""""]",Corneal degeneration,"['''Band keratopathy''','''Mooren ulcerH16.0''','''Arcus senilis''','''Corneal degeneration''']"
ICD10:H18.5,"[""""""ICD10:H18.5""""""]",Hereditary corneal dystrophies,"['''Dystrophy: corneal: macular''','''Hereditary corneal dystrophies''','''Dystrophy: Fuchs''','''Dystrophy: corneal: lattice''','''Dystrophy: corneal: epithelial''','''Dystrophy: corneal: granular''']"
ICD10:H18.6,"[""""""ICD10:H18.6""""""]",Keratoconus,['''Keratoconus''']
ICD10:H18.7,"[""""""ICD10:H18.7""""""]",Other corneal deformities,"['''congenital malformations of corneaQ13.3-Q13.4''','''Other corneal deformities''','''Corneal: staphyloma''','''Descemetocele''','''Corneal: ectasia''']"
ICD10:H18.8,"[""""""ICD10:H18.8""""""]",Other specified disorders of cornea,"['''Recurrent erosion of cornea''','''Anaesthesia of cornea''','''Other specified disorders of cornea''','''Hypaesthesia of cornea''']"
ICD10:H18.9,"[""""""ICD10:H18.9""""""]","Disorder of cornea, unspecified","['''Disorder of cornea, unspecified''']"
ICD10:H19,"[""""""ICD10:H19""""""]",Disorders of sclera and cornea in diseases classified elsewhere,['''Disorders of sclera and cornea in diseases classified elsewhere''']
ICD10:H19.0,"[""""""ICD10:H19.0""""""]",Scleritis and episcleritis in diseases classified elsewhere,"['''Zoster scleritisB02.3''','''Syphilitic episcleritisA52.7''','''Scleritis and episcleritis in diseases classified elsewhere''','''Tuberculous episcleritisA18.5''']"
ICD10:H19.1,"[""""""ICD10:H19.1""""""]",Herpesviral keratitis and keratoconjunctivitisB00.5,"['''Herpesviral keratitis and keratoconjunctivitisB00.5''','''Dendritic and disciform keratitis''']"
ICD10:H19.2,"[""""""ICD10:H19.2""""""]",Keratitis and keratoconjunctivitis in other infectious and parasitic diseases classified elsewhere,"['''Keratitis and keratoconjunctivitis (interstitial) in: zosterB02.3''','''Keratitis and keratoconjunctivitis (interstitial) in: syphilisA50.3''','''Keratitis and keratoconjunctivitis (interstitial) in: measlesB05.8''','''Keratitis and keratoconjunctivitis in other infectious and parasitic diseases classified elsewhere''','''Keratitis and keratoconjunctivitis (interstitial) in: acanthamoebiasisB60.1''','''Keratitis and keratoconjunctivitis (interstitial) in: tuberculosisA18.5''']"
ICD10:H19.3,"[""""""ICD10:H19.3""""""]",Keratitis and keratoconjunctivitis in other diseases classified elsewhere,"['''Keratitis and keratoconjunctivitis in other diseases classified elsewhere''','''Keratoconjunctivitis siccaM35.0''']"
ICD10:H19.8,"[""""""ICD10:H19.8""""""]",Other disorders of sclera and cornea in diseases classified elsewhere,"['''Keratoconus in Down syndromeQ90.-''','''Other disorders of sclera and cornea in diseases classified elsewhere''']"
ICD10:H20,"[""""""ICD10:H20""""""]",Iridocyclitis,['''Iridocyclitis''']
ICD10:H20.0,"[""""""ICD10:H20.0""""""]",Acute and subacute iridocyclitis,"['''Anterior uveitis acute, recurrent or subacute''','''Cyclitis acute, recurrent or subacute''','''Iritis acute, recurrent or subacute''','''Acute and subacute iridocyclitis''']"
ICD10:H20.1,"[""""""ICD10:H20.1""""""]",Chronic iridocyclitis,['''Chronic iridocyclitis''']
ICD10:H20.2,"[""""""ICD10:H20.2""""""]",Lens-induced iridocyclitis,['''Lens-induced iridocyclitis''']
ICD10:H20.8,"[""""""ICD10:H20.8""""""]",Other iridocyclitis,['''Other iridocyclitis''']
ICD10:H20.9,"[""""""ICD10:H20.9""""""]","Iridocyclitis, unspecified","['''Iridocyclitis, unspecified''']"
ICD10:H21,"[""""""ICD10:H21""""""]",Other disorders of iris and ciliary body,"['''Other disorders of iris and ciliary body''','''sympathetic uveitisH44.1''']"
ICD10:H21.0,"[""""""ICD10:H21.0""""""]",Hyphaema,"['''Hyphaema''','''traumatic hyphaemaS05.1''']"
ICD10:H21.1,"[""""""ICD10:H21.1""""""]",Other vascular disorders of iris and ciliary body,"['''Rubeosis of iris''','''Other vascular disorders of iris and ciliary body''','''Neovascularization of iris or ciliary body''']"
ICD10:H21.2,"[""""""ICD10:H21.2""""""]",Degeneration of iris and ciliary body,"['''Translucency of iris''','''Iridoschisis''','''Iris atrophy (essential)(progressive)''','''Degeneration of: pupillary margin''','''Degeneration of iris and ciliary body''','''Miotic pupillary cyst''']"
ICD10:H21.3,"[""""""ICD10:H21.3""""""]","Cyst of iris, ciliary body and anterior chamber","['''Cyst of iris, ciliary body and anterior chamber''','''miotic pupillary cystH21.2''','''Cyst of iris, ciliary body or anterior chamber: exudative''','''Cyst of iris, ciliary body or anterior chamber: NOS''','''Cyst of iris, ciliary body or anterior chamber: parasitic''','''Cyst of iris, ciliary body or anterior chamber: implantation''']"
ICD10:H21.4,"[""""""ICD10:H21.4""""""]",Pupillary membranes,"['''Pupillary: occlusion''','''Pupillary: seclusion''','''Pupillary membranes''','''Iris bombé''']"
ICD10:H21.5,"[""""""ICD10:H21.5""""""]",Other adhesions and disruptions of iris and ciliary body,"['''Synechiae (iris): anterior''','''Goniosynechiae''','''Other adhesions and disruptions of iris and ciliary body''','''Recession, chamber angle''','''Iridodialysis''','''corectopiaQ13.2''','''Synechiae (iris): NOS''']"
ICD10:H21.8,"[""""""ICD10:H21.8""""""]",Other specified disorders of iris and ciliary body,['''Other specified disorders of iris and ciliary body''']
ICD10:H21.9,"[""""""ICD10:H21.9""""""]","Disorder of iris and ciliary body, unspecified","['''Disorder of iris and ciliary body, unspecified''']"
ICD10:H22,"[""""""ICD10:H22""""""]",Disorders of iris and ciliary body in diseases classified elsewhere,['''Disorders of iris and ciliary body in diseases classified elsewhere''']
ICD10:H22.0,"[""""""ICD10:H22.0""""""]",Iridocyclitis in infectious and parasitic diseases classified elsewhere,"['''Iridocyclitis in: zosterB02.3''','''Iridocyclitis in: syphilis (secondary)A51.4''','''Iridocyclitis in: herpesviral [herpes simplex] infectionB00.5''','''Iridocyclitis in: tuberculosisA18.5''','''Iridocyclitis in infectious and parasitic diseases classified elsewhere''','''Iridocyclitis in: gonococcal infectionA54.3''']"
ICD10:H22.1,"[""""""ICD10:H22.1""""""]",Iridocyclitis in other diseases classified elsewhere,"['''Iridocyclitis in other diseases classified elsewhere''','''Iridocyclitis in: ankylosing spondylitisM45''','''Iridocyclitis in: sarcoidosisD86.8''']"
ICD10:H22.8,"[""""""ICD10:H22.8""""""]",Other disorders of iris and ciliary body in diseases classified elsewhere,['''Other disorders of iris and ciliary body in diseases classified elsewhere''']
ICD10:H25,"[""""""ICD10:H25""""""]",Senile cataract,"['''Senile cataract''','''capsular glaucoma with pseudoexfoliation of lensH40.1''']"
ICD10:H25.0,"[""""""ICD10:H25.0""""""]",Senile incipient cataract,"['''Water clefts''','''Senile cataract: cortical''','''Senile incipient cataract''','''Subcapsular polar senile cataract (anterior)(posterior)''','''Senile cataract: coronary''','''Senile cataract: punctate''']"
ICD10:H25.1,"[""""""ICD10:H25.1""""""]",Senile nuclear cataract,"['''Cataracta brunescens''','''Nuclear sclerosis cataract''','''Senile nuclear cataract''']"
ICD10:H25.2,"[""""""ICD10:H25.2""""""]","Senile cataract, morgagnian type","['''Senile cataract, morgagnian type''','''Senile hypermature cataract''']"
ICD10:H25.8,"[""""""ICD10:H25.8""""""]",Other senile cataract,"['''Combined forms of senile cataract''','''Other senile cataract''']"
ICD10:H25.9,"[""""""ICD10:H25.9""""""]","Senile cataract, unspecified","['''Senile cataract, unspecified''']"
ICD10:H26,"[""""""ICD10:H26""""""]",Other cataract,"['''Other cataract''','''congenital cataractQ12.0''']"
ICD10:H26.0,"[""""""ICD10:H26.0""""""]","Infantile, juvenile and presenile cataract","['''Infantile, juvenile and presenile cataract''']"
ICD10:H26.1,"[""""""ICD10:H26.1""""""]",Traumatic cataract,['''Traumatic cataract''']
ICD10:H26.2,"[""""""ICD10:H26.2""""""]",Complicated cataract,"['''Complicated cataract''','''Cataract in chronic iridocyclitis''','''Glaucomatous flecks (subcapsular)''','''Cataract secondary to ocular disorders''']"
ICD10:H26.3,"[""""""ICD10:H26.3""""""]",Drug-induced cataract,['''Drug-induced cataract''']
ICD10:H26.4,"[""""""ICD10:H26.4""""""]",After-cataract,"['''After-cataract''','''Soemmerring ring''','''Secondary cataract''']"
ICD10:H26.8,"[""""""ICD10:H26.8""""""]",Other specified cataract,['''Other specified cataract''']
ICD10:H26.9,"[""""""ICD10:H26.9""""""]","Cataract, unspecified","['''Cataract, unspecified''']"
ICD10:H27,"[""""""ICD10:H27""""""]",Other disorders of lens,"['''mechanical complications of intraocular lensT85.2''','''Other disorders of lens''','''congenital lens malformationsQ12.-''','''pseudophakiaZ96.1''']"
ICD10:H27.0,"[""""""ICD10:H27.0""""""]",Aphakia,['''Aphakia''']
ICD10:H27.1,"[""""""ICD10:H27.1""""""]",Dislocation of lens,['''Dislocation of lens''']
ICD10:H27.8,"[""""""ICD10:H27.8""""""]",Other specified disorders of lens,['''Other specified disorders of lens''']
ICD10:H27.9,"[""""""ICD10:H27.9""""""]","Disorder of lens, unspecified","['''Disorder of lens, unspecified''']"
ICD10:H28,"[""""""ICD10:H28""""""]",Cataract and other disorders of lens in diseases classified elsewhere,['''Cataract and other disorders of lens in diseases classified elsewhere''']
ICD10:H28.0,"[""""""ICD10:H28.0""""""]",Diabetic cataractE10-E14 with common fourth character .3,['''Diabetic cataractE10-E14 with common fourth character .3''']
ICD10:H28.1,"[""""""ICD10:H28.1""""""]","Cataract in other endocrine, nutritional and metabolic diseases","['''Malnutrition-dehydration cataractE40-E46''','''Cataract in hypoparathyroidismE20.-''','''Cataract in other endocrine, nutritional and metabolic diseases''']"
ICD10:H28.2,"[""""""ICD10:H28.2""""""]",Cataract in other diseases classified elsewhere,"['''Cataract in other diseases classified elsewhere''','''Myotonic cataractG71.1''']"
ICD10:H28.8,"[""""""ICD10:H28.8""""""]",Other disorders of lens in diseases classified elsewhere,['''Other disorders of lens in diseases classified elsewhere''']
ICD10:H30,"[""""""ICD10:H30""""""]",Chorioretinal inflammation,['''Chorioretinal inflammation''']
ICD10:H30.0,"[""""""ICD10:H30.0""""""]",Focal chorioretinal inflammation,"['''Focal: retinitis''','''Focal: chorioretinitis''','''Focal: retinochoroiditis''','''Focal chorioretinal inflammation''','''Focal: choroiditis''']"
ICD10:H30.1,"[""""""ICD10:H30.1""""""]",Disseminated chorioretinal inflammation,"['''Disseminated chorioretinal inflammation''','''Disseminated: chorioretinitis''','''exudative retinopathyH35.0''','''Disseminated: retinitis''','''Disseminated: choroiditis''','''Disseminated: retinochoroiditis''']"
ICD10:H30.2,"[""""""ICD10:H30.2""""""]",Posterior cyclitis,"['''Posterior cyclitis''','''Pars planitis''']"
ICD10:H30.8,"[""""""ICD10:H30.8""""""]",Other chorioretinal inflammations,"['''Harada disease''','''Other chorioretinal inflammations''']"
ICD10:H30.9,"[""""""ICD10:H30.9""""""]","Chorioretinal inflammation, unspecified","['''Chorioretinal inflammation, unspecified''','''Choroiditis NOS''','''Retinitis NOS''','''Retinochoroiditis NOS''','''Chorioretinitis NOS''']"
ICD10:H31,"[""""""ICD10:H31""""""]",Other disorders of choroid,['''Other disorders of choroid''']
ICD10:H31.0,"[""""""ICD10:H31.0""""""]",Chorioretinal scars,"['''Macula scars of posterior pole (postinflammatory)(post-traumatic)''','''Solar retinopathy''','''Chorioretinal scars''']"
ICD10:H31.1,"[""""""ICD10:H31.1""""""]",Choroidal degeneration,"['''Sclerosis of choroid''','''Choroidal degeneration''','''angioid streaksH35.3''','''Atrophy of choroid''']"
ICD10:H31.2,"[""""""ICD10:H31.2""""""]",Hereditary choroidal dystrophy,"['''ornithinaemiaE72.4''','''Gyrate atrophy, choroid''','''Hereditary choroidal dystrophy''','''Dystrophy, choroidal (central areolar)(generalized)(peripapillary)''','''Choroideremia''']"
ICD10:H31.3,"[""""""ICD10:H31.3""""""]",Choroidal haemorrhage and rupture,"['''Choroidal haemorrhage and rupture''','''Choroidal haemorrhage: NOS''','''Choroidal haemorrhage: expulsive''']"
ICD10:H31.4,"[""""""ICD10:H31.4""""""]",Choroidal detachment,['''Choroidal detachment''']
ICD10:H31.8,"[""""""ICD10:H31.8""""""]",Other specified disorders of choroid,"['''Other specified disorders of choroid''','''Choroidal neovascularization''']"
ICD10:H31.9,"[""""""ICD10:H31.9""""""]","Disorder of choroid, unspecified","['''Disorder of choroid, unspecified''']"
ICD10:H32,"[""""""ICD10:H32""""""]",Chorioretinal disorders in diseases classified elsewhere,['''Chorioretinal disorders in diseases classified elsewhere''']
ICD10:H32.0,"[""""""ICD10:H32.0""""""]",Chorioretinal inflammation in infectious and parasitic diseases classified elsewhere,"['''Chorioretinal inflammation in infectious and parasitic diseases classified elsewhere''','''Chorioretinitis: syphilitic, lateA52.7''','''Chorioretinitis: toxoplasmaB58.0''','''Chorioretinitis: tuberculousA18.5''']"
ICD10:H32.8,"[""""""ICD10:H32.8""""""]",Other chorioretinal disorders in diseases classified elsewhere,"['''Other chorioretinal disorders in diseases classified elsewhere''','''Renal retinitisN18.5''','''Albuminuric retinitisN18.5''']"
ICD10:H33,"[""""""ICD10:H33""""""]",Retinal detachments and breaks,"['''Retinal detachments and breaks''','''detachment of retinal pigment epitheliumH35.7''']"
ICD10:H33.0,"[""""""ICD10:H33.0""""""]",Retinal detachment with retinal break,"['''Retinal detachment with retinal break''','''Rhegmatogenous retinal detachment''']"
ICD10:H33.1,"[""""""ICD10:H33.1""""""]",Retinoschisis and retinal cysts,"['''congenital retinoschisisQ14.1''','''Retinoschisis and retinal cysts''','''Parasitic cyst of retina NOS''','''microcystoid degeneration of retinaH35.4''','''Pseudocyst of retina''','''Cyst of ora serrata''']"
ICD10:H33.2,"[""""""ICD10:H33.2""""""]",Serous retinal detachment,"['''Retinal detachment: NOS''','''Serous retinal detachment''','''Retinal detachment: without retinal break''','''central serous chorioretinopathyH35.7''']"
ICD10:H33.3,"[""""""ICD10:H33.3""""""]",Retinal breaks without detachment,"['''peripheral retinal degeneration without breakH35.4''','''Retinal breaks without detachment''','''Horseshoe tear of retina, without detachment''','''Retinal break NOS''','''Round hole of retina, without detachment''','''chorioretinal scars after surgery for detachmentH59.8''','''Operculum''']"
ICD10:H33.4,"[""""""ICD10:H33.4""""""]",Traction detachment of retina,"['''Traction detachment of retina''','''Proliferative vitreo-retinopathy with retinal detachment''']"
ICD10:H33.5,"[""""""ICD10:H33.5""""""]",Other retinal detachments,['''Other retinal detachments''']
ICD10:H34,"[""""""ICD10:H34""""""]",Retinal vascular occlusions,"['''Retinal vascular occlusions''','''amaurosis fugaxG45.3''']"
ICD10:H34.0,"[""""""ICD10:H34.0""""""]",Transient retinal artery occlusion,['''Transient retinal artery occlusion''']
ICD10:H34.1,"[""""""ICD10:H34.1""""""]",Central retinal artery occlusion,['''Central retinal artery occlusion''']
ICD10:H34.2,"[""""""ICD10:H34.2""""""]",Other retinal artery occlusions,"['''Hollenhorst plaque''','''Retinal: microembolism''','''Retinal: artery occlusion: branch''','''Retinal: artery occlusion: partial''','''Other retinal artery occlusions''']"
ICD10:H34.8,"[""""""ICD10:H34.8""""""]",Other retinal vascular occlusions,"['''Other retinal vascular occlusions''','''Retinal vein occlusion: central''','''Retinal vein occlusion: incipient''','''Retinal vein occlusion: partial''','''Retinal vein occlusion: tributary''']"
ICD10:H34.9,"[""""""ICD10:H34.9""""""]","Retinal vascular occlusion, unspecified","['''Retinal vascular occlusion, unspecified''']"
ICD10:H35,"[""""""ICD10:H35""""""]",Other retinal disorders,['''Other retinal disorders''']
ICD10:H35.0,"[""""""ICD10:H35.0""""""]",Background retinopathy and retinal vascular changes,"['''Retinal: perivasculitis''','''Retinal: neovascularization''','''Retinopathy: hypertensive''','''Retinal: varices''','''Retinal: micro-aneurysms''','''Retinopathy: Coats''']"
ICD10:H35.1,"[""""""ICD10:H35.1""""""]",Retinopathy of prematurity,"['''Retrolental fibroplasia''','''Retinopathy of prematurity''']"
