id,ids,name,syn
DOID:110292,"[""""""OMIM:613157"""""",""""""ICD10CM:G71.0"""""",""""""ORDO:206564"""""",""""""DOID:110292""""""]",autosomal recessive limb-girdle muscular dystrophy type 2O,"[""""""LGMD2O"""""",""""""autosomal recessive limb-girdle muscular dystrophy type 2O"""""",""""""muscular dystrophy-dystroglycanopathy (limb-girdle) type C3"""""",""""""MDDGC3"""""",""""""muscular dystrophy-dystroglycanopathy limb-girdle POMGNT1-related""""""]"
DOID:110293,"[""""""DOID:110293"""""",""""""ICD10CM:G71.0"""""",""""""OMIM:613818"""""",""""""ORDO:280333""""""]",autosomal recessive limb-girdle muscular dystrophy type 2P,"[""""""MDDGC9"""""",""""""autosomal recessive limb-girdle muscular dystrophy type 2P"""""",""""""LGMD2P"""""",""""""muscular dystrophy-dystroglycanopathy limb-girdle DAG1-related"""""",""""""muscular dystrophy-dystroglycanopathy (limb-girdle) type C9""""""]"
DOID:110294,"[""""""ICD10CM:G71.0"""""",""""""OMIM:615352"""""",""""""DOID:110294"""""",""""""ORDO:363623""""""]",autosomal recessive limb-girdle muscular dystrophy type 2T,"[""""""MDDGC14"""""",""""""muscular dystrophy-dystroglycanopathy (limb-girdle) type C14"""""",""""""LGMD2T"""""",""""""autosomal recessive limb-girdle muscular dystrophy type 2T"""""",""""""muscular dystrophy limb-girdle type 2T""""""]"
DOID:110295,"[""""""ICD10CM:G71.0"""""",""""""DOID:110295"""""",""""""OMIM:616052"""""",""""""ORDO:352479""""""]",autosomal recessive limb-girdle muscular dystrophy type 2U,"[""""""muscular dystrophy limb-girdle type 2U"""""",""""""autosomal recessive limb-girdle muscular dystrophy due to ISPD deficiency"""""",""""""LGMD2U"""""",""""""autosomal recessive limb-girdle muscular dystrophy type 2U"""""",""""""MDDGC7""""""]"
DOID:110296,"[""""""OMIM:611588"""""",""""""ICD10CM:G71.0"""""",""""""ORDO:206554"""""",""""""DOID:110296""""""]",autosomal recessive limb-girdle muscular dystrophy type 2M,"[""""""MDDGC4"""""",""""""LGMD2M"""""",""""""muscular dystrophy-dystroglycanopathy (limb-girdle) type C 4"""""",""""""autosomal recessive limb-girdle muscular dystrophy type 2M""""""]"
DOID:110297,"[""""""DOID:110297"""""",""""""OMIM:609308"""""",""""""ICD10CM:G71.0"""""",""""""ORDO:86812""""""]",autosomal recessive limb-girdle muscular dystrophy type 2K,"[""""""LGMD2K"""""",""""""muscular dystrophy limb-girdle type 2K"""""",""""""limb-girdle muscular dystrophy-intellectual disability syndrome"""""",""""""autosomal recessive limb-girdle muscular dystrophy type 2K"""""",""""""MDDGC1""""""]"
DOID:110298,"[""""""ICD10CM:G71.0"""""",""""""DOID:110298"""""",""""""ORDO:206559"""""",""""""OMIM:613158""""""]",autosomal recessive limb-girdle muscular dystrophy type 2N,"[""""""MDDGC2"""""",""""""muscular dystrophy-dystroglycanopathy limb-girdle POMT2-related"""""",""""""muscular dystrophy-dystroglycanopathy (limb-girdle) type C 2"""""",""""""LGMD2N"""""",""""""autosomal recessive limb-girdle muscular dystrophy type 2N""""""]"
DOID:110299,"[""""""ICD10CM:G71.0"""""",""""""OMIM:607155"""""",""""""DOID:110299"""""",""""""ORDO:34515""""""]",autosomal recessive limb-girdle muscular dystrophy type 2I,"[""""""MDDGC5"""""",""""""LGMD2I"""""",""""""muscular dystrophy limb-girdle type 2I"""""",""""""Limb-girdle muscular dystrophy due to FKRP deficiency"""""",""""""autosomal recessive limb-girdle muscular dystrophy type 2I""""""]"
DOID:110300,"[""""""DOID:110300""""""]",obsolete autosomal dominant limb-girdle muscular dystrophy type 1A,"[""""""obsolete autosomal dominant limb-girdle muscular dystrophy type 1A""""""]"
DOID:110301,"[""""""DOID:110301""""""]",obsolete autosomal dominant limb-girdle muscular dystrophy type 1B,"[""""""obsolete autosomal dominant limb-girdle muscular dystrophy type 1B""""""]"
DOID:110302,"[""""""DOID:110302""""""]",obsolete autosomal dominant limb-girdle muscular dystrophy type 1C,"[""""""obsolete autosomal dominant limb-girdle muscular dystrophy type 1C""""""]"
DOID:110303,"[""""""OMIM:613530"""""",""""""ICD10CM:G71.0"""""",""""""DOID:110303"""""",""""""ORDO:238755""""""]",autosomal dominant limb-girdle muscular dystrophy type 1H,"[""""""LGMD1H"""""",""""""autosomal dominant limb-girdle muscular dystrophy type 1H"""""",""""""muscular dystrophy limb-girdle type 1H""""""]"
DOID:110304,"[""""""ICD10CM:G71.0"""""",""""""DOID:110304"""""",""""""OMIM:608423"""""",""""""ORDO:55595""""""]",autosomal dominant limb-girdle muscular dystrophy type 2,"[""""""muscular dystrophy limb-girdle type 1F"""""",""""""autosomal dominant limb-girdle muscular dystrophy type 1F"""""",""""""autosomal dominant limb-girdle muscular dystrophy type 2"""""",""""""LGMD1F""""""]"
DOID:110305,"[""""""ORDO:34517"""""",""""""ICD10CM:G71.0"""""",""""""DOID:110305"""""",""""""OMIM:603511""""""]",autosomal dominant limb-girdle muscular dystrophy type 1,"[""""""autosomal dominant limb-girdle muscular dystrophy type 1"""""",""""""muscular dystrophy limb-girdle type 1D"""""",""""""LGMD1D"""""",""""""muscular dystrophy limb-girdle type 1E"""""",""""""autosomal dominant limb-girdle muscular dystrophy type 1E""""""]"
DOID:110306,"[""""""ICD10CM:G71.0"""""",""""""ORDO:55596"""""",""""""DOID:110306"""""",""""""OMIM:609115""""""]",autosomal dominant limb-girdle muscular dystrophy type 3,"[""""""autosomal dominant limb-girdle muscular dystrophy type 1G"""""",""""""autosomal dominant limb-girdle muscular dystrophy type 3"""""",""""""LGMD1G"""""",""""""muscular dystrophy limb-girdle type 1G""""""]"
DOID:110307,"[""""""OMIM:192600"""""",""""""DOID:110307""""""]",hypertrophic cardiomyopathy 1,"[""""""hypertrophic cardiomyopathy 1"""""",""""""CMH1"""""",""""""hypertrophic cardiomyopathy 19"""""",""""""cardiomyopathy, familial hypertrophic 1""""""]"
DOID:110308,"[""""""DOID:110308"""""",""""""OMIM:115195""""""]",hypertrophic cardiomyopathy 2,"[""""""CMH2"""""",""""""cardiomyopathy familial hypertrophic 2"""""",""""""hypertrophic cardiomyopathy 2""""""]"
DOID:110309,"[""""""OMIM:115196"""""",""""""DOID:110309""""""]",hypertrophic cardiomyopathy 3,"[""""""hypertrophic cardiomyopathy 3"""""",""""""CMH3"""""",""""""cardiomyopathy familial hypertrophic 3""""""]"
DOID:110310,"[""""""OMIM:115197"""""",""""""DOID:110310""""""]",hypertrophic cardiomyopathy 4,"[""""""CMH4"""""",""""""hypertrophic cardiomyopathy 4"""""",""""""cardiomyopathy, familial hypertrophic, 4""""""]"
DOID:110311,"[""""""DOID:110311"""""",""""""OMIM:614676""""""]",hypertrophic cardiomyopathy 21,"[""""""hypertrophic cardiomyopathy 21"""""",""""""CMH21"""""",""""""cardiomyopathy familial hypertrophic 21""""""]"
DOID:110312,"[""""""OMIM:600858"""""",""""""DOID:110312""""""]",hypertrophic cardiomyopathy 6,"[""""""cardiomyopathy, familial hypertrophic 6"""""",""""""hypertrophic cardiomyopathy 6"""""",""""""CMH6""""""]"
DOID:110313,"[""""""DOID:110313"""""",""""""OMIM:613690""""""]",hypertrophic cardiomyopathy 7,"[""""""CMH7"""""",""""""hypertrophic cardiomyopathy 7"""""",""""""cardiomyopathy, familial hypertrophic 7""""""]"
DOID:110314,"[""""""OMIM:608751"""""",""""""DOID:110314""""""]",hypertrophic cardiomyopathy 8,"[""""""cardiomyopathy, familial hypertrophic, 8"""""",""""""hypertrophic cardiomyopathy 8"""""",""""""cardiomyopathy hypertrophic mid-left ventricular chamber type 1""""""]"
DOID:110315,"[""""""OMIM:613765"""""",""""""DOID:110315""""""]",hypertrophic cardiomyopathy 9,"[""""""hypertrophic cardiomyopathy 9"""""",""""""CMH9"""""",""""""cardiomyopathy, familial hypertrophic, 9""""""]"
DOID:110316,"[""""""OMIM:608758"""""",""""""DOID:110316""""""]",hypertrophic cardiomyopathy 10,"[""""""hypertrophic cardiomyopathy 10"""""",""""""cardiomyopathy, familial hypertrophic, 10"""""",""""""CMH10""""""]"
DOID:110317,"[""""""OMIM:612098"""""",""""""DOID:110317""""""]",hypertrophic cardiomyopathy 11,"[""""""CMH11"""""",""""""cardiomyopathy familial hypertrophic 11"""""",""""""hypertrophic cardiomyopathy 11""""""]"
DOID:110318,"[""""""DOID:110318"""""",""""""OMIM:612124""""""]",hypertrophic cardiomyopathy 12,"[""""""hypertrophic cardiomyopathy 12"""""",""""""CMH12"""""",""""""cardiomyopathy familial hypertrophic 12""""""]"
DOID:110319,"[""""""OMIM:613243"""""",""""""DOID:110319""""""]",hypertrophic cardiomyopathy 13,"[""""""hypertrophic cardiomyopathy 13"""""",""""""cardiomyopathy familial hypertrophic 13"""""",""""""CMH13""""""]"
DOID:110320,"[""""""OMIM:613251"""""",""""""DOID:110320""""""]",hypertrophic cardiomyopathy 14,"[""""""cardiomyopathy familial hypertrophic 14"""""",""""""hypertrophic cardiomyopathy 14"""""",""""""CMH14""""""]"
DOID:110321,"[""""""OMIM:613255"""""",""""""DOID:110321""""""]",hypertrophic cardiomyopathy 15,"[""""""cardiomyopathy familial hypertrophic 15"""""",""""""hypertrophic cardiomyopathy 15"""""",""""""CMH15""""""]"
DOID:110322,"[""""""DOID:110322"""""",""""""OMIM:613838""""""]",hypertrophic cardiomyopathy 16,"[""""""hypertrophic cardiomyopathy 16"""""",""""""CMH16"""""",""""""cardiomyopathy familial hypertrophic 16""""""]"
DOID:110323,"[""""""DOID:110323"""""",""""""OMIM:613873""""""]",hypertrophic cardiomyopathy 17,"[""""""cardiomyopathy familial hypertrophic 17"""""",""""""hypertrophic cardiomyopathy 17"""""",""""""CMH17""""""]"
DOID:110324,"[""""""OMIM:613874"""""",""""""DOID:110324""""""]",hypertrophic cardiomyopathy 18,"[""""""CMH18"""""",""""""hypertrophic cardiomyopathy 18"""""",""""""cardiomyopathy familial hypertrophic 18""""""]"
DOID:110325,"[""""""DOID:110325""""""]",obsolete hypertrophic cardiomyopathy 19,"[""""""obsolete hypertrophic cardiomyopathy 19""""""]"
DOID:110326,"[""""""DOID:110326"""""",""""""OMIM:613876""""""]",hypertrophic cardiomyopathy 20,"[""""""hypertrophic cardiomyopathy 20"""""",""""""cardiomyopathy familial hypertrophic 20"""""",""""""CMH20""""""]"
DOID:110327,"[""""""DOID:110327"""""",""""""OMIM:617047""""""]",hypertrophic cardiomyopathy 26,"[""""""hypertrophic cardiomyopathy 26"""""",""""""CMH26"""""",""""""cardiomyopathy familial hypertrophic 26""""""]"
DOID:110328,"[""""""DOID:110328"""""",""""""OMIM:607487""""""]",hypertrophic cardiomyopathy 25,"[""""""cardiomyopathy familial hypertrophic 25"""""",""""""CMH25"""""",""""""hypertrophic cardiomyopathy 25""""""]"
DOID:110329,"[""""""ICD10CM:H35.5"""""",""""""OMIM:613826"""""",""""""DOID:110329""""""]",Leber congenital amaurosis 6,"[""""""Leber congenital amaurosis 6"""""",""""""LCA6""""""]"
DOID:110330,"[""""""DOID:110330"""""",""""""OMIM:612712"""""",""""""ICD10CM:H35.5""""""]",Leber congenital amaurosis 13,"[""""""Leber congenital amaurosis 13"""""",""""""LCA13""""""]"
DOID:110331,"[""""""DOID:110331"""""",""""""OMIM:604232"""""",""""""ICD10CM:H35.5""""""]",Leber congenital amaurosis 3,"[""""""Leber congenital amaurosis 3"""""",""""""LCA3""""""]"
DOID:110332,"[""""""ICD10CM:H35.5"""""",""""""OMIM:604393"""""",""""""DOID:110332""""""]",Leber congenital amaurosis 4,"[""""""LCA4"""""",""""""Leber congenital amaurosis 4""""""]"
DOID:110333,"[""""""DOID:110333"""""",""""""OMIM:613829"""""",""""""ICD10CM:H35.5""""""]",Leber congenital amaurosis 7,"[""""""Leber congenital amaurosis 7"""""",""""""LCA7""""""]"
DOID:110334,"[""""""OMIM:166200"""""",""""""DOID:110334"""""",""""""ORDO:216796"""""",""""""ICD10CM:Q78.0"""""",""""""GARD:8694""""""]",osteogenesis imperfecta type 1,"[""""""osteogenesis imperfecta type I"""""",""""""OI1"""""",""""""osteogenesis imperfecta type 1""""""]"
DOID:110335,"[""""""ICD10CM:Q78.0"""""",""""""OMIM:166230"""""",""""""DOID:110335""""""]","osteogenesis imperfecta with opalescent teeth, blue sclerae and wormian bones but without fractures","[""""""osteogenesis imperfecta with opalescent teeth, blue sclerae and wormian bones but without fractures""""""]"
DOID:110336,"[""""""OMIM:610915"""""",""""""ICD10CM:Q78.0"""""",""""""GARD:10152"""""",""""""DOID:110336""""""]",osteogenesis imperfecta type 8,"[""""""osteogenesis imperfecta type 8"""""",""""""osteogenesis imperfecta type VIII"""""",""""""OI8""""""]"
DOID:110337,"[""""""GARD:8701"""""",""""""ICD10CM:Q78.0"""""",""""""OMIM:610682"""""",""""""DOID:110337""""""]",osteogenesis imperfecta type 7,"[""""""osteogenesis imperfecta type VII"""""",""""""osteogenesis imperfecta type 7"""""",""""""OI7""""""]"
DOID:110338,"[""""""DOID:110338"""""",""""""ICD10CM:Q78.0"""""",""""""OMIM:616507""""""]",osteogenesis imperfecta type 17,"[""""""OI17"""""",""""""osteogenesis imperfecta type XVII"""""",""""""osteogenesis imperfecta type 17""""""]"
DOID:110339,"[""""""DOID:110339"""""",""""""ICD10CM:Q78.0"""""",""""""OMIM:259420"""""",""""""GARD:8695""""""]",osteogenesis imperfecta type 3,"[""""""osteogenesis imperfecta type 3"""""",""""""osteogenesis imperfecta type III"""""",""""""progressively deforming osteogenesis imperfecta with normal sclera"""""",""""""OI3""""""]"
DOID:110340,"[""""""OMIM:166220"""""",""""""ICD10CM:Q78.0"""""",""""""DOID:110340"""""",""""""GARD:8696""""""]",osteogenesis imperfecta type 4,"[""""""osteogenesis imperfecta type IV"""""",""""""osteogenesis imperfecta with normal sclera"""""",""""""OI4"""""",""""""osteogenesis imperfecta type 4""""""]"
DOID:110341,"[""""""GARD:10142"""""",""""""ICD10CM:Q78.0"""""",""""""DOID:110341"""""",""""""OMIM:166210""""""]",osteogenesis imperfecta type 2,"[""""""osteogenesis imperfecta type 2"""""",""""""perinatal lethal osteogenesis imperfecta congenita"""""",""""""OI2"""""",""""""osteogenesis imperfecta type II"""""",""""""Vrolik type of osteogenesis imperfecta""""""]"
DOID:110342,"[""""""DOID:110342"""""",""""""ICD10CM:Q78.0"""""",""""""OMIM:614856""""""]",osteogenesis imperfecta type 13,"[""""""OI13"""""",""""""osteogenesis imperfecta type XIII"""""",""""""osteogenesis imperfecta type 13""""""]"
DOID:110343,"[""""""OMIM:615066"""""",""""""DOID:110343"""""",""""""ICD10CM:Q78.0""""""]",osteogenesis imperfecta type 14,"[""""""osteogenesis imperfecta type 14"""""",""""""osteogenesis imperfecta type XIV"""""",""""""OI14""""""]"
DOID:110344,"[""""""DOID:110344"""""",""""""ICD10CM:Q78.0"""""",""""""OMIM:610967"""""",""""""GARD:8699""""""]",osteogenesis imperfecta type 5,"[""""""osteogenesis imperfecta type V"""""",""""""osteogenesis imperfecta type 5"""""",""""""OI5""""""]"
DOID:110345,"[""""""OMIM:616229"""""",""""""ICD10CM:Q78.0"""""",""""""DOID:110345""""""]",osteogenesis imperfecta type 16,"[""""""osteogenesis imperfecta type 16"""""",""""""osteogenesis imperfecta type XVI"""""",""""""OI16"""""",""""""chromosome 11p11.2 deletion syndrome 91.3-KB""""""]"
DOID:110346,"[""""""OMIM:613848"""""",""""""DOID:110346"""""",""""""ICD10CM:Q78.0""""""]",osteogenesis imperfecta type 10,"[""""""osteogenesis imperfecta type X"""""",""""""osteogenesis imperfecta type 10"""""",""""""OI10""""""]"
DOID:110347,"[""""""DOID:110347"""""",""""""OMIM:615220"""""",""""""ICD10CM:Q78.0""""""]",osteogenesis imperfecta type 15,"[""""""osteogenesis imperfecta type XV"""""",""""""OI15"""""",""""""osteogenesis imperfecta type 15""""""]"
DOID:110348,"[""""""OMIM:613849"""""",""""""ICD10CM:Q78.0"""""",""""""DOID:110348""""""]",osteogenesis imperfecta type 12,"[""""""osteogenesis imperfecta type XII"""""",""""""osteogenesis imperfecta type 12"""""",""""""OI12""""""]"
DOID:110349,"[""""""DOID:110349"""""",""""""GARD:10619"""""",""""""ICD10CM:Q78.0"""""",""""""OMIM:259440""""""]",osteogenesis imperfecta type 9,"[""""""OI9"""""",""""""osteogenesis imperfecta type IX"""""",""""""osteogenesis imperfecta type 9""""""]"
DOID:110350,"[""""""DOID:110350"""""",""""""OMIM:613982"""""",""""""ICD10CM:Q78.0"""""",""""""GARD:8700""""""]",osteogenesis imperfecta type 6,"[""""""osteogenesis imperfecta type 6"""""",""""""OI6"""""",""""""osteogenesis imperfecta type VI""""""]"
DOID:110351,"[""""""OMIM:610968"""""",""""""DOID:110351"""""",""""""ICD10CM:Q78.0""""""]",osteogenesis imperfecta type 11,"[""""""osteogenesis imperfecta type 11"""""",""""""osteogenesis imperfecta type XI"""""",""""""OI11""""""]"
DOID:110352,"[""""""DOID:110352"""""",""""""OMIM:613861"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 59,"[""""""retinitis pigmentosa 59"""""",""""""RP59""""""]"
DOID:110353,"[""""""DOID:110353"""""",""""""OMIM:613794"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 20,"[""""""retinitis pigmentosa 20"""""",""""""RP20""""""]"
DOID:110354,"[""""""OMIM:601718"""""",""""""DOID:110354"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 19,"[""""""retinitis pigmentosa 19"""""",""""""RP19""""""]"
DOID:110355,"[""""""DOID:110355"""""",""""""OMIM:609913"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 32,"[""""""RP32"""""",""""""retinitis pigmentosa 32""""""]"
DOID:110356,"[""""""OMIM:601414"""""",""""""DOID:110356"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 18,"[""""""RP18"""""",""""""retinitis pigmentosa 18""""""]"
DOID:110357,"[""""""DOID:110357"""""",""""""OMIM:610282"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 35,"[""""""RP35"""""",""""""retinitis pigmentosa 35""""""]"
DOID:110358,"[""""""OMIM:600105"""""",""""""DOID:110358"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 12,"[""""""RP12"""""",""""""retinitis pigmentosa 12""""""]"
DOID:110359,"[""""""ICD10CM:H35.5"""""",""""""OMIM:615565"""""",""""""DOID:110359""""""]",retinitis pigmentosa 67,"[""""""RP67"""""",""""""retinitis pigmentosa 67""""""]"
DOID:110360,"[""""""OMIM:613809"""""",""""""DOID:110360"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 39,"[""""""retinitis pigmentosa 39"""""",""""""RP39""""""]"
DOID:110361,"[""""""DOID:110361"""""",""""""OMIM:617023"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 75,"[""""""RP75"""""",""""""retinitis pigmentosa 75""""""]"
DOID:110362,"[""""""DOID:110362"""""",""""""OMIM:613617"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 58,"[""""""RP58"""""",""""""retinitis pigmentosa 58""""""]"
DOID:110363,"[""""""OMIM:616394"""""",""""""DOID:110363"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 71,"[""""""retinitis pigmentosa 71"""""",""""""RP71""""""]"
DOID:110364,"[""""""ICD10CM:H35.5"""""",""""""OMIM:613428"""""",""""""DOID:110364""""""]",retinitis pigmentosa 54,"[""""""retinitis pigmentosa 54"""""",""""""RP54""""""]"
DOID:110365,"[""""""DOID:110365"""""",""""""OMIM:606068"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 28,"[""""""retinitis pigmentosa 28"""""",""""""RP28""""""]"
DOID:110366,"[""""""OMIM:610359"""""",""""""DOID:110366"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 33,"[""""""RP33"""""",""""""retinitis pigmentosa 33""""""]"
DOID:110367,"[""""""OMIM:613862"""""",""""""DOID:110367"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 38,"[""""""retinitis pigmentosa 38"""""",""""""RP38""""""]"
DOID:110368,"[""""""OMIM:608380"""""",""""""DOID:110368"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 26,"[""""""retinitis pigmentosa 26"""""",""""""RP26""""""]"
DOID:110369,"[""""""DOID:110369"""""",""""""OMIM:613758"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 47,"[""""""retinitis pigmentosa 47"""""",""""""RP47""""""]"
DOID:110370,"[""""""DOID:110370"""""",""""""OMIM:613575"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 55,"[""""""RP55"""""",""""""retinitis pigmentosa 55""""""]"
DOID:110371,"[""""""DOID:110371"""""",""""""OMIM:613581"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 56,"[""""""RP56"""""",""""""retinitis pigmentosa 56""""""]"
DOID:110372,"[""""""DOID:110372"""""",""""""OMIM:613731"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 4,"[""""""retinitis pigmentosa 4"""""",""""""RP4""""""]"
DOID:110373,"[""""""ICD10CM:H35.5"""""",""""""OMIM:614180"""""",""""""DOID:110373""""""]",retinitis pigmentosa 61,"[""""""RP61"""""",""""""retinitis pigmentosa 61""""""]"
DOID:110374,"[""""""OMIM:615725"""""",""""""DOID:110374"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 68,"[""""""RP68"""""",""""""retinitis pigmentosa 68""""""]"
DOID:110375,"[""""""OMIM:613801"""""",""""""DOID:110375"""""",""""""ICD10CM:H35.5""""""]",retinitis pigmentosa 40,"[""""""retinitis pigmentosa 40"""""",""""""RP40""""""]"
