head,tail,relation
PA10049,Therapeutic Targets Database:DAP000906,Cross_reference(Chemicals)
PA10049,URL:http://en.wikipedia.org/wiki/Cyproterone,Cross_reference(Chemicals)
PA10049,ATC:G03HA,External_vocabulary(Chemicals)
PA10049,UMLS:C0010621,External_vocabulary(Chemicals)
PA10049,RxNorm:3014,External_vocabulary(Chemicals)
PA10049,NDFRT:N0000167456,External_vocabulary(Chemicals)
cystathionine,PA166178631,Name-PharmGKB_Id(Chemicals)
PA166178631,cystathionine,PharmGKB_Id-Name(Chemicals)
PA166178631,PubChem Compound:834,Cross_reference(Chemicals)
cysteamine,PA449171,Name-PharmGKB_Id(Chemicals)
PA449171,cysteamine,PharmGKB_Id-Name(Chemicals)
cysteamine,(2-Mercaptoethyl)amine,Synonym(Chemicals)
cysteamine,2-Amino-1-ethanethiol,Synonym(Chemicals)
cysteamine,2-Aminoethanethiol,Synonym(Chemicals)
cysteamine,2-Aminoethyl mercaptan,Synonym(Chemicals)
cysteamine,2-Mercaptoethanamine,Synonym(Chemicals)
cysteamine,Aminoethyl mercaptan,Synonym(Chemicals)
cysteamine,Cisteamina,Synonym(Chemicals)
cysteamine,Cysteamide,Synonym(Chemicals)
cysteamine,Cysteamin,Synonym(Chemicals)
cysteamine,Cysteamine bitartate,Synonym(Chemicals)
cysteamine,Cysteamine hydrochloride,Synonym(Chemicals)
cysteamine,Cysteinamine,Synonym(Chemicals)
cysteamine,Decarboxycysteine,Synonym(Chemicals)
cysteamine,Ethanethiolamine,Synonym(Chemicals)
cysteamine,MEA,Synonym(Chemicals)
cysteamine,Mercamine,Synonym(Chemicals)
cysteamine,Mercaptamin,Synonym(Chemicals)
cysteamine,Thioethanolamine,Synonym(Chemicals)
cysteamine,beta-Aminoethanethiol,Synonym(Chemicals)
cysteamine,beta-MEA,Synonym(Chemicals)
cysteamine,beta-Mercaptoethylamine,Synonym(Chemicals)
cysteamine,cysteamine bitartrate,Synonym(Chemicals)
PA449171,BindingDB:7968,Cross_reference(Chemicals)
PA449171,ChEBI:CHEBI:17141,Cross_reference(Chemicals)
PA449171,ChemSpider:5834,Cross_reference(Chemicals)
PA449171,DrugBank:DB00847,Cross_reference(Chemicals)
PA449171,FDA Drug Label at DailyMed:f495b76d-96c6-48e5-8fa3-30a4336628eb,Cross_reference(Chemicals)
PA449171,KEGG Compound:C01678,Cross_reference(Chemicals)
PA449171,KEGG Drug:D03634,Cross_reference(Chemicals)
PA449171,National Drug Code Directory:0378-9040-05,Cross_reference(Chemicals)
PA449171,PubChem Compound:6058,Cross_reference(Chemicals)
PA449171,PubChem Substance:46507730,Cross_reference(Chemicals)
PA449171,PubChem Substance:4821,Cross_reference(Chemicals)
PA449171,Therapeutic Targets Database:DAP001297,Cross_reference(Chemicals)
PA449171,URL:http://en.wikipedia.org/wiki/Cysteamine,Cross_reference(Chemicals)
PA449171,ATC:A16AA04,External_vocabulary(Chemicals)
PA449171,ATC:S01XA21,External_vocabulary(Chemicals)
PA449171,UMLS:C0010648,External_vocabulary(Chemicals)
PA449171,RxNorm:3022,External_vocabulary(Chemicals)
PA449171,NDFRT:N0000021988,External_vocabulary(Chemicals)
cytarabine,PA449177,Name-PharmGKB_Id(Chemicals)
PA449177,cytarabine,PharmGKB_Id-Name(Chemicals)
cytarabine,Ara-C,Synonym(Chemicals)
cytarabine,AraC,Synonym(Chemicals)
cytarabine,Arabinocytidine,Synonym(Chemicals)
cytarabine,Arabinofuranosylcytosine,Synonym(Chemicals)
cytarabine,Arabinosylcytosine,Synonym(Chemicals)
cytarabine,Aracytidine,Synonym(Chemicals)
cytarabine,Aracytin,Synonym(Chemicals)
cytarabine,Aracytine,Synonym(Chemicals)
cytarabine,Beta-cytosine arabinoside,Synonym(Chemicals)
cytarabine,Citarabina [INN-Spanish],Synonym(Chemicals)
cytarabine,Cytarabin,Synonym(Chemicals)
cytarabine,Cytarabina,Synonym(Chemicals)
cytarabine,Cytarabinoside,Synonym(Chemicals)
cytarabine,Cytarabinum [INN-Latin],Synonym(Chemicals)
cytarabine,Cytosine 1-beta-D-arabinofuranoside,Synonym(Chemicals)
cytarabine,Cytosine arabinofuranoside,Synonym(Chemicals)
cytarabine,Cytosine arabinose,Synonym(Chemicals)
cytarabine,Cytosine arabinoside,Synonym(Chemicals)
cytarabine,Cytosine beta-D-arabinoside,Synonym(Chemicals)
cytarabine,"Cytosine, beta-D-arabinoside",Synonym(Chemicals)
cytarabine,Cytosine-1-beta-D-arabinofuranoside,Synonym(Chemicals)
cytarabine,Cytosine-beta-D-arabinofuranoside,Synonym(Chemicals)
cytarabine,Cytosine-beta-arabinoside,Synonym(Chemicals)
cytarabine,beta-Arabinosylcytosine,Synonym(Chemicals)
cytarabine,beta-D-Arabinosylcytosine,Synonym(Chemicals)
cytarabine,cytarabine liposome injection,Synonym(Chemicals)
PA449177,ChEBI:CHEBI:28680,Cross_reference(Chemicals)
PA449177,Chemical Abstracts Service:147-94-4,Cross_reference(Chemicals)
PA449177,ChemSpider:6017,Cross_reference(Chemicals)
PA449177,ClinicalTrials.gov:NCT00428558,Cross_reference(Chemicals)
PA449177,ClinicalTrials.gov:NCT00549848,Cross_reference(Chemicals)
PA449177,ClinicalTrials.gov:NCT01063439,Cross_reference(Chemicals)
PA449177,ClinicalTrials.gov:NCT01178645,Cross_reference(Chemicals)
PA449177,ClinicalTrials.gov:NCT01178658,Cross_reference(Chemicals)
PA449177,DrugBank:DB00987,Cross_reference(Chemicals)
PA449177,Drugs Product Database (DPD):02167883,Cross_reference(Chemicals)
PA449177,FDA Drug Label at DailyMed:9d05d299-b9b0-4bf6-95cf-904dcc4e1f84,Cross_reference(Chemicals)
PA449177,HET:AR3,Cross_reference(Chemicals)
PA449177,KEGG Compound:C02961,Cross_reference(Chemicals)
PA449177,KEGG Drug:D00168,Cross_reference(Chemicals)
PA449177,National Drug Code Directory:57665-331-01,Cross_reference(Chemicals)
PA449177,PDB:AR3,Cross_reference(Chemicals)
PA449177,PubChem Compound:6253,Cross_reference(Chemicals)
PA449177,PubChem Substance:46505879,Cross_reference(Chemicals)
PA449177,PubChem Substance:7847236,Cross_reference(Chemicals)
PA449177,Therapeutic Targets Database:DNC001551,Cross_reference(Chemicals)
PA449177,URL:http://en.wikipedia.org/wiki/Cytarabine,Cross_reference(Chemicals)
PA449177,ATC:L01BC01,External_vocabulary(Chemicals)
PA449177,UMLS:C0010711,External_vocabulary(Chemicals)
PA449177,RxNorm:3041,External_vocabulary(Chemicals)
PA449177,NDFRT:N0000146419,External_vocabulary(Chemicals)
d-sorbitol,PA451455,Name-PharmGKB_Id(Chemicals)
PA451455,d-sorbitol,PharmGKB_Id-Name(Chemicals)
PA451455,ChEBI:CHEBI:17924,Cross_reference(Chemicals)
PA451455,Chemical Abstracts Service:50-70-4,Cross_reference(Chemicals)
PA451455,ChemSpider:440,Cross_reference(Chemicals)
PA451455,DrugBank:DB01638,Cross_reference(Chemicals)
PA451455,FDA Drug Label at DailyMed:5f7be402-f25a-428e-b81f-6a4a00de894c,Cross_reference(Chemicals)
PA451455,KEGG Compound:C00794,Cross_reference(Chemicals)
PA451455,KEGG Drug:D00096,Cross_reference(Chemicals)
PA451455,National Drug Code Directory:0264-2301-50,Cross_reference(Chemicals)
PA451455,PDB:SOR,Cross_reference(Chemicals)
PA451455,PubChem Compound:5780,Cross_reference(Chemicals)
PA451455,PubChem Substance:46507030,Cross_reference(Chemicals)
PA451455,PubChem Substance:7847164,Cross_reference(Chemicals)
PA451455,URL:http://en.wikipedia.org/wiki/Sorbitol,Cross_reference(Chemicals)
d-xylitol,PA451938,Name-PharmGKB_Id(Chemicals)
PA451938,d-xylitol,PharmGKB_Id-Name(Chemicals)
PA451938,ChEBI:CHEBI:16772,Cross_reference(Chemicals)
PA451938,Chemical Abstracts Service:488-81-3,Cross_reference(Chemicals)
PA451938,ChemSpider:804,Cross_reference(Chemicals)
PA451938,DrugBank:DB01904,Cross_reference(Chemicals)
PA451938,Drugs Product Database (DPD):02231395,Cross_reference(Chemicals)
PA451938,KEGG Compound:C02895,Cross_reference(Chemicals)
PA451938,PDB:XYL,Cross_reference(Chemicals)
PA451938,PubChem Compound:6912,Cross_reference(Chemicals)
PA451938,PubChem Substance:46506507,Cross_reference(Chemicals)
dabigatran etexilate,PA165958369,Name-PharmGKB_Id(Chemicals)
PA165958369,dabigatran etexilate,PharmGKB_Id-Name(Chemicals)
dabigatran etexilate,dabigatran etexilate mesilate (salt form),Synonym(Chemicals)
dabigatran etexilate,ethyl 3-[[[4-[[[(hexyloxyl)carbonyl]amino]iminomethyl]phenyl]amino]methyl]-1-methyl-1h-benzimidazol-5-yl]carbonyl](pyridin-2-yl)amino] propanoate (inn),Synonym(Chemicals)
PA165958369,ChemSpider:4948999,Cross_reference(Chemicals)
PA165958369,DrugBank:DB06695,Cross_reference(Chemicals)
PA165958369,KEGG Drug:D07144,Cross_reference(Chemicals)
PA165958369,PubChem Compound:6445226,Cross_reference(Chemicals)
PA165958369,PubChem Substance:99443249,Cross_reference(Chemicals)
PA165958369,ATC:B01AE07,External_vocabulary(Chemicals)
PA165958369,UMLS:C1571583,External_vocabulary(Chemicals)
PA165958369,RxNorm:1037042,External_vocabulary(Chemicals)
PA165958369,NDFRT:N0000181837,External_vocabulary(Chemicals)
dabrafenib,PA166114911,Name-PharmGKB_Id(Chemicals)
PA166114911,dabrafenib,PharmGKB_Id-Name(Chemicals)
PA166114911,PubChem Substance:135267955,Cross_reference(Chemicals)
PA166114911,ATC:L01XE,External_vocabulary(Chemicals)
PA166114911,RxNorm:1424911,External_vocabulary(Chemicals)
dacarbazine,PA449197,Name-PharmGKB_Id(Chemicals)
PA449197,dacarbazine,PharmGKB_Id-Name(Chemicals)
dacarbazine,Biocarbazine R,Synonym(Chemicals)
dacarbazine,DIC,Synonym(Chemicals)
dacarbazine,DTIC,Synonym(Chemicals)
dacarbazine,DTIE,Synonym(Chemicals)
dacarbazine,Dacarbazino [INN-Spanish],Synonym(Chemicals)
dacarbazine,Dacarbazinum [INN-Latin],Synonym(Chemicals)
dacarbazine,Dtic-Dome,Synonym(Chemicals)
dacarbazine,ICDMT,Synonym(Chemicals)
dacarbazine,ICDT,Synonym(Chemicals)
dacarbazine,Imidazole Carboxamide,Synonym(Chemicals)
PA449197,ChEBI:CHEBI:4305,Cross_reference(Chemicals)
PA449197,Chemical Abstracts Service:4342-03-4,Cross_reference(Chemicals)
PA449197,ClinicalTrials.gov:NCT00257205,Cross_reference(Chemicals)
PA449197,ClinicalTrials.gov:NCT00471653,Cross_reference(Chemicals)
PA449197,ClinicalTrials.gov:NCT00770471,Cross_reference(Chemicals)
PA449197,ClinicalTrials.gov:NCT01152788,Cross_reference(Chemicals)
PA449197,ClinicalTrials.gov:NCT01217398,Cross_reference(Chemicals)
PA449197,ClinicalTrials.gov:NCT01693068,Cross_reference(Chemicals)
PA449197,DrugBank:DB00851,Cross_reference(Chemicals)
PA449197,Drugs Product Database (DPD):02241445,Cross_reference(Chemicals)
PA449197,FDA Drug Label at DailyMed:26e91082-7698-4680-beab-07c47802f0f9,Cross_reference(Chemicals)
PA449197,KEGG Drug:D00288,Cross_reference(Chemicals)
PA449197,National Drug Code Directory:0703-5075-01,Cross_reference(Chemicals)
PA449197,PubChem Compound:5351166,Cross_reference(Chemicals)
PA449197,PubChem Substance:163170,Cross_reference(Chemicals)
PA449197,Therapeutic Targets Database:DAP000533,Cross_reference(Chemicals)
PA449197,URL:http://en.wikipedia.org/wiki/Dacarbazine,Cross_reference(Chemicals)
PA449197,ATC:L01AX04,External_vocabulary(Chemicals)
PA449197,UMLS:C0010927,External_vocabulary(Chemicals)
PA449197,RxNorm:3098,External_vocabulary(Chemicals)
PA449197,NDFRT:N0000146713,External_vocabulary(Chemicals)
daclatasvir,PA166128167,Name-PharmGKB_Id(Chemicals)
PA166128167,daclatasvir,PharmGKB_Id-Name(Chemicals)
PA166128167,PubChem Compound:25154714,Cross_reference(Chemicals)
PA166128167,RxNorm:1606218,External_vocabulary(Chemicals)
daclizumab,PA164764446,Name-PharmGKB_Id(Chemicals)
PA164764446,daclizumab,PharmGKB_Id-Name(Chemicals)
daclizumab,Anti-IL-2,Synonym(Chemicals)
daclizumab,Humanized antiCD25,Synonym(Chemicals)
daclizumab,Ig gamma-1 chain C region,Synonym(Chemicals)
PA164764446,Chemical Abstracts Service:152923-56-3,Cross_reference(Chemicals)
PA164764446,DrugBank:DB00111,Cross_reference(Chemicals)
PA164764446,Drugs Product Database (DPD):02241473,Cross_reference(Chemicals)
PA164764446,GenBank:J00228,Cross_reference(Chemicals)
PA164764446,Therapeutic Targets Database:DAP000389,Cross_reference(Chemicals)
PA164764446,UniProtKB:P01857,Cross_reference(Chemicals)
PA164764446,URL:http://en.wikipedia.org/wiki/Daclizumab,Cross_reference(Chemicals)
PA164764446,ATC:L04AC01,External_vocabulary(Chemicals)
PA164764446,UMLS:C0663182,External_vocabulary(Chemicals)
PA164764446,RxNorm:190353,External_vocabulary(Chemicals)
PA164764446,NDFRT:N0000148541,External_vocabulary(Chemicals)
dacomitinib,PA166182279,Name-PharmGKB_Id(Chemicals)
PA166182279,dacomitinib,PharmGKB_Id-Name(Chemicals)
PA166182279,ChEBI:CHEBI:132268,Cross_reference(Chemicals)
dactinomycin,PA151917012,Name-PharmGKB_Id(Chemicals)
PA151917012,dactinomycin,PharmGKB_Id-Name(Chemicals)
dactinomycin,AD,Synonym(Chemicals)
dactinomycin,Antibiotic From Streptomyces Parvullus,Synonym(Chemicals)
dactinomycin,Dactinomicina [INN-Spanish],Synonym(Chemicals)
dactinomycin,Dactinomycine [INN-French],Synonym(Chemicals)
dactinomycin,Dactinomycinum [INN-Latin],Synonym(Chemicals)
dactinomycin,actd,Synonym(Chemicals)
PA151917012,BindingDB:50023797,Cross_reference(Chemicals)
PA151917012,ChEBI:CHEBI:27666,Cross_reference(Chemicals)
PA151917012,Chemical Abstracts Service:50-76-0,Cross_reference(Chemicals)
PA151917012,ClinicalTrials.gov:NCT00674193,Cross_reference(Chemicals)
PA151917012,DrugBank:DB00970,Cross_reference(Chemicals)
PA151917012,Drugs Product Database (DPD):00213071,Cross_reference(Chemicals)
PA151917012,KEGG Compound:C06770,Cross_reference(Chemicals)
PA151917012,KEGG Drug:D00214,Cross_reference(Chemicals)
PA151917012,PubChem Compound:2019,Cross_reference(Chemicals)
PA151917012,PubChem Substance:8990,Cross_reference(Chemicals)
PA151917012,Therapeutic Targets Database:DNC000380,Cross_reference(Chemicals)
PA151917012,URL:http://en.wikipedia.org/wiki/Dactinomycin,Cross_reference(Chemicals)
PA151917012,ATC:L01DA01,External_vocabulary(Chemicals)
PA151917012,UMLS:C0010934,External_vocabulary(Chemicals)
PA151917012,RxNorm:3100,External_vocabulary(Chemicals)
PA151917012,NDFRT:N0000146314,External_vocabulary(Chemicals)
dalcetrapib,PA166131581,Name-PharmGKB_Id(Chemicals)
PA166131581,dalcetrapib,PharmGKB_Id-Name(Chemicals)
PA166131581,PubChem Compound:6918540,Cross_reference(Chemicals)
dalfopristin,PA164746234,Name-PharmGKB_Id(Chemicals)
PA164746234,dalfopristin,PharmGKB_Id-Name(Chemicals)
dalfopristin,Dalfopristina [inn-spanish],Synonym(Chemicals)
dalfopristin,Dalfopristine [inn-french],Synonym(Chemicals)
dalfopristin,Dalfopristinum [inn-latin],Synonym(Chemicals)
PA164746234,Chemical Abstracts Service:112362-50-2,Cross_reference(Chemicals)
PA164746234,ChemSpider:4940480,Cross_reference(Chemicals)
PA164746234,DrugBank:DB01764,Cross_reference(Chemicals)
PA164746234,Drugs Product Database (DPD):02241323,Cross_reference(Chemicals)
PA164746234,HET:DOL,Cross_reference(Chemicals)
PA164746234,KEGG Compound:C08033,Cross_reference(Chemicals)
PA164746234,KEGG Drug:D00853,Cross_reference(Chemicals)
PA164746234,PDB:DOL,Cross_reference(Chemicals)
PA164746234,PubChem Compound:21943991,Cross_reference(Chemicals)
PA164746234,PubChem Substance:10233,Cross_reference(Chemicals)
PA164746234,PubChem Substance:46506561,Cross_reference(Chemicals)
PA164746234,Therapeutic Targets Database:DAP001294,Cross_reference(Chemicals)
PA164746234,URL:http://en.wikipedia.org/wiki/Dalfopristin,Cross_reference(Chemicals)
PA164746234,UMLS:C0756085,External_vocabulary(Chemicals)
PA164746234,RxNorm:229369,External_vocabulary(Chemicals)
PA164746234,NDFRT:N0000148630,External_vocabulary(Chemicals)
dalteparin,PA165958404,Name-PharmGKB_Id(Chemicals)
PA165958404,dalteparin,PharmGKB_Id-Name(Chemicals)
dalteparin,daltepariininatrium,Synonym(Chemicals)
dalteparin,dalteparin sodná s¿l,Synonym(Chemicals)
dalteparin,dalteparin sodyum,Synonym(Chemicals)
dalteparin,dalteparin-nátrium,Synonym(Chemicals)
dalteparin,dalteparina sódica,Synonym(Chemicals)
dalteparin,dalteparinnatrium,Synonym(Chemicals)
dalteparin,dalteparino natrio druska,Synonym(Chemicals)
dalteparin,dalteparinum natricum,Synonym(Chemicals)
dalteparin,dalteparyna sodowa,Synonym(Chemicals)
dalteparin,daltéparine sodique,Synonym(Chemicals)
dalteparin,heparin fragment kabi 2165,Synonym(Chemicals)
dalteparin,kabi-2165,Synonym(Chemicals)
dalteparin,tedelparin sodium,Synonym(Chemicals)
PA165958404,ATC:B01AB,External_vocabulary(Chemicals)
PA165958404,UMLS:C0206461,External_vocabulary(Chemicals)
PA165958404,RxNorm:67109,External_vocabulary(Chemicals)
PA165958404,NDFRT:N0000021982,External_vocabulary(Chemicals)
danazol,PA164749056,Name-PharmGKB_Id(Chemicals)
PA164749056,danazol,PharmGKB_Id-Name(Chemicals)
PA164749056,ChEBI:CHEBI:4315,Cross_reference(Chemicals)
PA164749056,Chemical Abstracts Service:17230-88-5,Cross_reference(Chemicals)
PA164749056,ChemSpider:26436,Cross_reference(Chemicals)
PA164749056,DrugBank:DB01406,Cross_reference(Chemicals)
PA164749056,Drugs Product Database (DPD):02018144,Cross_reference(Chemicals)
PA164749056,FDA Drug Label at DailyMed:57cebff0-1c66-4fd1-96ec-45ab7a4b801b,Cross_reference(Chemicals)
PA164749056,KEGG Drug:D00289,Cross_reference(Chemicals)
PA164749056,National Drug Code Directory:0024-0305-60,Cross_reference(Chemicals)
PA164749056,PubChem Compound:28417,Cross_reference(Chemicals)
PA164749056,PubChem Substance:170876,Cross_reference(Chemicals)
PA164749056,PubChem Substance:46506475,Cross_reference(Chemicals)
PA164749056,Therapeutic Targets Database:DAP001017,Cross_reference(Chemicals)
PA164749056,URL:http://en.wikipedia.org/wiki/Danazol,Cross_reference(Chemicals)
PA164749056,ATC:G03XA01,External_vocabulary(Chemicals)
PA164749056,UMLS:C0010961,External_vocabulary(Chemicals)
PA164749056,RxNorm:3102,External_vocabulary(Chemicals)
PA164749056,NDFRT:N0000146564,External_vocabulary(Chemicals)
daniquidone,PA166119201,Name-PharmGKB_Id(Chemicals)
PA166119201,daniquidone,PharmGKB_Id-Name(Chemicals)
PA166119201,PubChem Compound:71750,Cross_reference(Chemicals)
dantrolene,PA449208,Name-PharmGKB_Id(Chemicals)
PA449208,dantrolene,PharmGKB_Id-Name(Chemicals)
dantrolene,Dantrolene Sodium,Synonym(Chemicals)
dantrolene,Dantroleno [INN-Spanish],Synonym(Chemicals)
dantrolene,Dantrolenum [INN-Latin],Synonym(Chemicals)
PA449208,ChEBI:CHEBI:4317,Cross_reference(Chemicals)
PA449208,DrugBank:DB01219,Cross_reference(Chemicals)
PA449208,Drugs Product Database (DPD):01997602,Cross_reference(Chemicals)
PA449208,KEGG Compound:C06939,Cross_reference(Chemicals)
PA449208,KEGG Drug:D02347,Cross_reference(Chemicals)
PA449208,National Drug Code Directory:27505-001-66,Cross_reference(Chemicals)
PA449208,PubChem Compound:2952,Cross_reference(Chemicals)
PA449208,PubChem Substance:9154,Cross_reference(Chemicals)
PA449208,Therapeutic Targets Database:DNC001623,Cross_reference(Chemicals)
PA449208,URL:http://en.wikipedia.org/wiki/Dantrolene,Cross_reference(Chemicals)
PA449208,ATC:M03CA01,External_vocabulary(Chemicals)
PA449208,UMLS:C0010976,External_vocabulary(Chemicals)
PA449208,RxNorm:3105,External_vocabulary(Chemicals)
PA449208,NDFRT:N0000147795,External_vocabulary(Chemicals)
dapagliflozin,PA166104278,Name-PharmGKB_Id(Chemicals)
PA166104278,dapagliflozin,PharmGKB_Id-Name(Chemicals)
dapagliflozin,"2-(3-(4-ethoxybenzyl)-4-chlorophenyl)-6-hydroxymethyltetrahydro-2H-pyran-3,4,5-triol",Synonym(Chemicals)
PA166104278,PubChem Compound:56841156,Cross_reference(Chemicals)
dapiprazole,PA164749109,Name-PharmGKB_Id(Chemicals)
PA164749109,dapiprazole,PharmGKB_Id-Name(Chemicals)
PA164749109,ChEBI:CHEBI:51066,Cross_reference(Chemicals)
PA164749109,ChemSpider:2298190,Cross_reference(Chemicals)
PA164749109,DrugBank:DB00298,Cross_reference(Chemicals)
PA164749109,PubChem Compound:3033538,Cross_reference(Chemicals)
PA164749109,PubChem Substance:189873,Cross_reference(Chemicals)
PA164749109,PubChem Substance:46508859,Cross_reference(Chemicals)
PA164749109,Therapeutic Targets Database:DAP000298,Cross_reference(Chemicals)
PA164749109,URL:http://en.wikipedia.org/wiki/Dapiprazole,Cross_reference(Chemicals)
PA164749109,MeSH:C035289,External_vocabulary(Chemicals)
PA164749109,ATC:S01EX02,External_vocabulary(Chemicals)
PA164749109,UMLS:C0057143,External_vocabulary(Chemicals)
PA164749109,RxNorm:22298,External_vocabulary(Chemicals)
PA164749109,NDFRT:N0000148241,External_vocabulary(Chemicals)
dapoxetine,PA166151992,Name-PharmGKB_Id(Chemicals)
PA166151992,dapoxetine,PharmGKB_Id-Name(Chemicals)
PA166151992,DrugBank:DB04884,Cross_reference(Chemicals)
PA166151992,PubChem Compound:71353,Cross_reference(Chemicals)
dapsone,PA449211,Name-PharmGKB_Id(Chemicals)
PA449211,dapsone,PharmGKB_Id-Name(Chemicals)
dapsone,Acedapsone,Synonym(Chemicals)
dapsone,DADPS,Synonym(Chemicals)
dapsone,DDS,Synonym(Chemicals)
dapsone,DSS,Synonym(Chemicals)
dapsone,Dapson,Synonym(Chemicals)
dapsone,Dapsonum,Synonym(Chemicals)
dapsone,"Dds, Diaphenylsulfone",Synonym(Chemicals)
dapsone,"Dds, Pharmaceutical",Synonym(Chemicals)
