head,tail,relation
PA444205,UMLS:C0016436,External_vocabulary(Phenotypes)
PA444205,MedDRA:10016936,External_vocabulary(Phenotypes)
PA444205,NDFRT:N0000001269,External_vocabulary(Phenotypes)
Food Hypersensitivity,PA444206,Name-PharmGKB_Id(Phenotypes)
PA444206,Food Hypersensitivity,PharmGKB_Id-Name(Phenotypes)
Food Hypersensitivity,"Allergies, Food",Synonym(Phenotypes)
Food Hypersensitivity,"Allergy, Food",Synonym(Phenotypes)
Food Hypersensitivity,Food Allergies,Synonym(Phenotypes)
Food Hypersensitivity,Food Allergy,Synonym(Phenotypes)
Food Hypersensitivity,Food Hypersensitivities,Synonym(Phenotypes)
Food Hypersensitivity,Food allergy,Synonym(Phenotypes)
Food Hypersensitivity,"Hypersensitivities, Food",Synonym(Phenotypes)
Food Hypersensitivity,"Hypersensitivity, Food",Synonym(Phenotypes)
PA444206,MeSH:D005512,External_vocabulary(Phenotypes)
PA444206,SnoMedCT:414285001,External_vocabulary(Phenotypes)
PA444206,UMLS:C0016470,External_vocabulary(Phenotypes)
PA444206,MedDRA:10016946,External_vocabulary(Phenotypes)
PA444206,NDFRT:N0000001270,External_vocabulary(Phenotypes)
Food poisoning NOS,PA165108738,Name-PharmGKB_Id(Phenotypes)
PA165108738,Food poisoning NOS,PharmGKB_Id-Name(Phenotypes)
PA165108738,MeSH:D005517,External_vocabulary(Phenotypes)
PA165108738,SnoMedCT:186115009,External_vocabulary(Phenotypes)
PA165108738,UMLS:C0016479,External_vocabulary(Phenotypes)
PA165108738,MedDRA:10016952,External_vocabulary(Phenotypes)
Foot Deformities,PA444208,Name-PharmGKB_Id(Phenotypes)
PA444208,Foot Deformities,PharmGKB_Id-Name(Phenotypes)
Foot Deformities,Cavus Deformities,Synonym(Phenotypes)
Foot Deformities,Cavus Deformity,Synonym(Phenotypes)
Foot Deformities,"Deformities, Cavus",Synonym(Phenotypes)
Foot Deformities,"Deformities, Foot",Synonym(Phenotypes)
Foot Deformities,"Deformities, Metatarsal",Synonym(Phenotypes)
Foot Deformities,Deformity of foot,Synonym(Phenotypes)
Foot Deformities,"Deformity, Cavus",Synonym(Phenotypes)
Foot Deformities,"Deformity, Foot",Synonym(Phenotypes)
Foot Deformities,"Deformity, Metatarsal",Synonym(Phenotypes)
Foot Deformities,Foot Deformity,Synonym(Phenotypes)
Foot Deformities,Metatarsal Deformities,Synonym(Phenotypes)
Foot Deformities,Metatarsal Deformity,Synonym(Phenotypes)
Foot Deformities,Pes Cavus,Synonym(Phenotypes)
Foot Deformities,Talipes Cavus,Synonym(Phenotypes)
PA444208,MeSH:D005530,External_vocabulary(Phenotypes)
PA444208,SnoMedCT:229844004,External_vocabulary(Phenotypes)
PA444208,UMLS:C0016506,External_vocabulary(Phenotypes)
PA444208,MedDRA:10061159,External_vocabulary(Phenotypes)
PA444208,NDFRT:N0000001272,External_vocabulary(Phenotypes)
Foot Dermatoses,PA166048767,Name-PharmGKB_Id(Phenotypes)
PA166048767,Foot Dermatoses,PharmGKB_Id-Name(Phenotypes)
PA166048767,NDFRT:N0000001275,External_vocabulary(Phenotypes)
Foot Ulcer,PA166048873,Name-PharmGKB_Id(Phenotypes)
PA166048873,Foot Ulcer,PharmGKB_Id-Name(Phenotypes)
PA166048873,NDFRT:N0000003428,External_vocabulary(Phenotypes)
Foot-and-mouth disease,PA165108829,Name-PharmGKB_Id(Phenotypes)
PA165108829,Foot-and-mouth disease,PharmGKB_Id-Name(Phenotypes)
Foot-and-mouth disease,Aphthus fever,Synonym(Phenotypes)
Foot-and-mouth disease,Epizootic aphtae,Synonym(Phenotypes)
Foot-and-mouth disease,Epizootic stomatitis,Synonym(Phenotypes)
PA165108829,MeSH:D005536,External_vocabulary(Phenotypes)
PA165108829,SnoMedCT:83894002,External_vocabulary(Phenotypes)
PA165108829,UMLS:C0016514,External_vocabulary(Phenotypes)
PA165108829,MedDRA:10016961,External_vocabulary(Phenotypes)
PA165108829,NDFRT:N0000001277,External_vocabulary(Phenotypes)
Fowlpox,PA444220,Name-PharmGKB_Id(Phenotypes)
PA444220,Fowlpox,PharmGKB_Id-Name(Phenotypes)
Fowlpox,Bird Pox,Synonym(Phenotypes)
Fowlpox,Birdpox,Synonym(Phenotypes)
Fowlpox,"Diphtheria, Fowl",Synonym(Phenotypes)
Fowlpox,"Diphtherias, Fowl",Synonym(Phenotypes)
Fowlpox,Epithelioma Contagiosum,Synonym(Phenotypes)
Fowlpox,Fowl Diphtheria,Synonym(Phenotypes)
Fowlpox,Fowl Diphtherias,Synonym(Phenotypes)
Fowlpox,Fowl Pox,Synonym(Phenotypes)
Fowlpox,"Pox, Bird",Synonym(Phenotypes)
Fowlpox,"Pox, Fowl",Synonym(Phenotypes)
Fowlpox,Variola Avium,Synonym(Phenotypes)
PA444220,MeSH:D005586,External_vocabulary(Phenotypes)
PA444220,SnoMedCT:85831005,External_vocabulary(Phenotypes)
PA444220,UMLS:C0016629,External_vocabulary(Phenotypes)
PA444220,NDFRT:N0000001283,External_vocabulary(Phenotypes)
Fracture of base of skull NOS,PA165108431,Name-PharmGKB_Id(Phenotypes)
PA165108431,Fracture of base of skull NOS,PharmGKB_Id-Name(Phenotypes)
PA165108431,MeSH:D020205,External_vocabulary(Phenotypes)
PA165108431,SnoMedCT:207752008,External_vocabulary(Phenotypes)
PA165108431,UMLS:C0748830,External_vocabulary(Phenotypes)
PA165108431,MedDRA:10017098,External_vocabulary(Phenotypes)
PA165108431,NDFRT:N0000004043,External_vocabulary(Phenotypes)
Fracture of bones NOS,PA165108425,Name-PharmGKB_Id(Phenotypes)
PA165108425,Fracture of bones NOS,PharmGKB_Id-Name(Phenotypes)
PA165108425,MeSH:D050723,External_vocabulary(Phenotypes)
PA165108425,SnoMedCT:208744007,External_vocabulary(Phenotypes)
PA165108425,UMLS:C0016658,External_vocabulary(Phenotypes)
PA165108425,MedDRA:10006381,External_vocabulary(Phenotypes)
PA165108425,NDFRT:N0000171696,External_vocabulary(Phenotypes)
Fracture of humerus NOS,PA165109191,Name-PharmGKB_Id(Phenotypes)
PA165109191,Fracture of humerus NOS,PharmGKB_Id-Name(Phenotypes)
PA165109191,MeSH:D006810,External_vocabulary(Phenotypes)
PA165109191,SnoMedCT:208291001,External_vocabulary(Phenotypes)
PA165109191,UMLS:C0020162,External_vocabulary(Phenotypes)
PA165109191,MedDRA:10017127,External_vocabulary(Phenotypes)
PA165109191,NDFRT:N0000001557,External_vocabulary(Phenotypes)
Fracture of radius NOS,PA165108132,Name-PharmGKB_Id(Phenotypes)
PA165108132,Fracture of radius NOS,PharmGKB_Id-Name(Phenotypes)
PA165108132,MeSH:D011885,External_vocabulary(Phenotypes)
PA165108132,SnoMedCT:263194006,External_vocabulary(Phenotypes)
PA165108132,UMLS:C0034628,External_vocabulary(Phenotypes)
PA165108132,MedDRA:10037802,External_vocabulary(Phenotypes)
PA165108132,NDFRT:N0000002573,External_vocabulary(Phenotypes)
Fracture of skull NOS,PA165108705,Name-PharmGKB_Id(Phenotypes)
PA165108705,Fracture of skull NOS,PharmGKB_Id-Name(Phenotypes)
PA165108705,MeSH:D012887,External_vocabulary(Phenotypes)
PA165108705,SnoMedCT:207883002,External_vocabulary(Phenotypes)
PA165108705,UMLS:C0037304,External_vocabulary(Phenotypes)
PA165108705,MedDRA:10061365,External_vocabulary(Phenotypes)
PA165108705,NDFRT:N0000002770,External_vocabulary(Phenotypes)
Fracture of ulna NOS,PA165108332,Name-PharmGKB_Id(Phenotypes)
PA165108332,Fracture of ulna NOS,PharmGKB_Id-Name(Phenotypes)
PA165108332,MeSH:D014458,External_vocabulary(Phenotypes)
PA165108332,SnoMedCT:263202006,External_vocabulary(Phenotypes)
PA165108332,UMLS:C0041601,External_vocabulary(Phenotypes)
PA165108332,MedDRA:10045375,External_vocabulary(Phenotypes)
PA165108332,NDFRT:N0000003063,External_vocabulary(Phenotypes)
"Fracture, cause unspecified",PA165108718,Name-PharmGKB_Id(Phenotypes)
PA165108718,"Fracture, cause unspecified",PharmGKB_Id-Name(Phenotypes)
PA165108718,MeSH:D050723,External_vocabulary(Phenotypes)
PA165108718,SnoMedCT:217171007,External_vocabulary(Phenotypes)
PA165108718,UMLS:C0016658,External_vocabulary(Phenotypes)
PA165108718,MedDRA:10006381,External_vocabulary(Phenotypes)
PA165108718,NDFRT:N0000171696,External_vocabulary(Phenotypes)
"Fractures, Bone",PA444222,Name-PharmGKB_Id(Phenotypes)
PA444222,"Fractures, Bone",PharmGKB_Id-Name(Phenotypes)
"Fractures, Bone",Broken bone,Synonym(Phenotypes)
"Fractures, Bone",Compression fracture,Synonym(Phenotypes)
"Fractures, Bone",Fracture,Synonym(Phenotypes)
"Fractures, Bone",Fracture NOS,Synonym(Phenotypes)
"Fractures, Bone",Fracture of bones NOS,Synonym(Phenotypes)
"Fractures, Bone",Fracture of unspecified bones,Synonym(Phenotypes)
"Fractures, Bone","Fracture, NOS",Synonym(Phenotypes)
"Fractures, Bone",Fractures,Synonym(Phenotypes)
"Fractures, Bone","Fractures, Compression",Synonym(Phenotypes)
PA444222,MeSH:D050723,External_vocabulary(Phenotypes)
PA444222,SnoMedCT:125605004,External_vocabulary(Phenotypes)
PA444222,SnoMedCT:208744007,External_vocabulary(Phenotypes)
PA444222,SnoMedCT:217171007,External_vocabulary(Phenotypes)
PA444222,SnoMedCT:269102008,External_vocabulary(Phenotypes)
PA444222,SnoMedCT:269323009,External_vocabulary(Phenotypes)
PA444222,SnoMedCT:72704001,External_vocabulary(Phenotypes)
PA444222,UMLS:C0016658,External_vocabulary(Phenotypes)
PA444222,MedDRA:10006381,External_vocabulary(Phenotypes)
PA444222,NDFRT:N0000171696,External_vocabulary(Phenotypes)
"Fractures, Spontaneous",PA444225,Name-PharmGKB_Id(Phenotypes)
PA444225,"Fractures, Spontaneous",PharmGKB_Id-Name(Phenotypes)
"Fractures, Spontaneous","Fracture, Pathologic",Synonym(Phenotypes)
"Fractures, Spontaneous","Fracture, Pathological",Synonym(Phenotypes)
"Fractures, Spontaneous","Fracture, Spontaneous",Synonym(Phenotypes)
"Fractures, Spontaneous","Fractures, Pathologic",Synonym(Phenotypes)
"Fractures, Spontaneous","Fractures, Pathological",Synonym(Phenotypes)
"Fractures, Spontaneous",Pathologic Fracture,Synonym(Phenotypes)
"Fractures, Spontaneous",Pathologic Fractures,Synonym(Phenotypes)
"Fractures, Spontaneous",Pathologic fracture,Synonym(Phenotypes)
"Fractures, Spontaneous",Pathological Fracture,Synonym(Phenotypes)
"Fractures, Spontaneous",Pathological Fractures,Synonym(Phenotypes)
"Fractures, Spontaneous",Pathological fracture,Synonym(Phenotypes)
"Fractures, Spontaneous",Spontaneous Fracture,Synonym(Phenotypes)
"Fractures, Spontaneous",Spontaneous Fractures,Synonym(Phenotypes)
"Fractures, Spontaneous",Spontaneous fracture,Synonym(Phenotypes)
PA444225,MeSH:D005598,External_vocabulary(Phenotypes)
PA444225,SnoMedCT:203464003,External_vocabulary(Phenotypes)
PA444225,SnoMedCT:22640007,External_vocabulary(Phenotypes)
PA444225,SnoMedCT:268029009,External_vocabulary(Phenotypes)
PA444225,UMLS:C0016663,External_vocabulary(Phenotypes)
PA444225,MedDRA:10005965,External_vocabulary(Phenotypes)
PA444225,NDFRT:N0000001288,External_vocabulary(Phenotypes)
Fragile X Syndrome,PA444227,Name-PharmGKB_Id(Phenotypes)
PA444227,Fragile X Syndrome,PharmGKB_Id-Name(Phenotypes)
Fragile X Syndrome,FRAXA Syndrome,Synonym(Phenotypes)
Fragile X Syndrome,FRAXA Syndromes,Synonym(Phenotypes)
Fragile X Syndrome,FRAXE Syndrome,Synonym(Phenotypes)
Fragile X Syndrome,FRAXE Syndromes,Synonym(Phenotypes)
Fragile X Syndrome,Fragile X Syndromes,Synonym(Phenotypes)
Fragile X Syndrome,Marker X syndrome,Synonym(Phenotypes)
Fragile X Syndrome,Martin Bell Syndrome,Synonym(Phenotypes)
Fragile X Syndrome,Martin-Bell Syndrome,Synonym(Phenotypes)
Fragile X Syndrome,Martin-Bell syndrome,Synonym(Phenotypes)
Fragile X Syndrome,"Syndrome, FRAXA",Synonym(Phenotypes)
Fragile X Syndrome,"Syndrome, FRAXE",Synonym(Phenotypes)
Fragile X Syndrome,"Syndrome, Fragile X",Synonym(Phenotypes)
Fragile X Syndrome,"Syndrome, Martin-Bell",Synonym(Phenotypes)
Fragile X Syndrome,"Syndromes, FRAXA",Synonym(Phenotypes)
Fragile X Syndrome,"Syndromes, FRAXE",Synonym(Phenotypes)
Fragile X Syndrome,"Syndromes, Fragile X",Synonym(Phenotypes)
PA444227,MeSH:D005600,External_vocabulary(Phenotypes)
PA444227,SnoMedCT:613003,External_vocabulary(Phenotypes)
PA444227,UMLS:C0016667,External_vocabulary(Phenotypes)
PA444227,MedDRA:10017324,External_vocabulary(Phenotypes)
PA444227,NDFRT:N0000001290,External_vocabulary(Phenotypes)
Fragile X-associated Tremor/Ataxia Syndrome,PA152207461,Name-PharmGKB_Id(Phenotypes)
PA152207461,Fragile X-associated Tremor/Ataxia Syndrome,PharmGKB_Id-Name(Phenotypes)
Friedreich Ataxia,PA444229,Name-PharmGKB_Id(Phenotypes)
PA444229,Friedreich Ataxia,PharmGKB_Id-Name(Phenotypes)
Friedreich Ataxia,"Ataxia, Freidreich's",Synonym(Phenotypes)
Friedreich Ataxia,"Ataxia, Friedreich",Synonym(Phenotypes)
Friedreich Ataxia,"Ataxia, Friedreich Familial",Synonym(Phenotypes)
Friedreich Ataxia,"Ataxia, Friedreich Hereditary",Synonym(Phenotypes)
Friedreich Ataxia,"Ataxia, Friedreich Spinocerebellar",Synonym(Phenotypes)
Friedreich Ataxia,"Ataxia, Friedreich's",Synonym(Phenotypes)
Friedreich Ataxia,"Ataxia, Friedreich's Familial",Synonym(Phenotypes)
Friedreich Ataxia,"Ataxia, Friedreich's Hereditary",Synonym(Phenotypes)
Friedreich Ataxia,"Ataxias, Friedreich",Synonym(Phenotypes)
Friedreich Ataxia,"Ataxias, Friedreich's Hereditary",Synonym(Phenotypes)
Friedreich Ataxia,"Disease, Friedreich",Synonym(Phenotypes)
Friedreich Ataxia,"Disease, Friedreich's",Synonym(Phenotypes)
Friedreich Ataxia,FA - Friedreich ataxia,Synonym(Phenotypes)
Friedreich Ataxia,"Familial Ataxia, Friedreich",Synonym(Phenotypes)
Friedreich Ataxia,"Familial Ataxia, Friedreich's",Synonym(Phenotypes)
Friedreich Ataxia,Familial ataxia,Synonym(Phenotypes)
Friedreich Ataxia,Freidreich's Ataxia,Synonym(Phenotypes)
Friedreich Ataxia,Friedreich Ataxias,Synonym(Phenotypes)
Friedreich Ataxia,Friedreich Disease,Synonym(Phenotypes)
Friedreich Ataxia,Friedreich Familial Ataxia,Synonym(Phenotypes)
Friedreich Ataxia,Friedreich Hereditary Ataxia,Synonym(Phenotypes)
Friedreich Ataxia,Friedreich Hereditary Spinal Ataxia,Synonym(Phenotypes)
Friedreich Ataxia,Friedreich Spinocerebellar Ataxia,Synonym(Phenotypes)
Friedreich Ataxia,Friedreich's Ataxia,Synonym(Phenotypes)
Friedreich Ataxia,Friedreich's Disease,Synonym(Phenotypes)
Friedreich Ataxia,Friedreich's Familial Ataxia,Synonym(Phenotypes)
Friedreich Ataxia,Friedreich's Hereditary Ataxia,Synonym(Phenotypes)
Friedreich Ataxia,Friedreich's Hereditary Ataxias,Synonym(Phenotypes)
Friedreich Ataxia,Friedreich's Hereditary Spinal Ataxia,Synonym(Phenotypes)
Friedreich Ataxia,Friedreich's ataxia,Synonym(Phenotypes)
Friedreich Ataxia,Friedreich's disease,Synonym(Phenotypes)
Friedreich Ataxia,Friedreichs Familial Ataxia,Synonym(Phenotypes)
Friedreich Ataxia,"Hereditary Ataxia, Friedreich",Synonym(Phenotypes)
Friedreich Ataxia,"Hereditary Ataxia, Friedreich's",Synonym(Phenotypes)
Friedreich Ataxia,"Hereditary Ataxias, Friedreich's",Synonym(Phenotypes)
Friedreich Ataxia,"Hereditary Spinal Ataxia, Friedreich",Synonym(Phenotypes)
Friedreich Ataxia,"Hereditary Spinal Ataxia, Friedreich's",Synonym(Phenotypes)
Friedreich Ataxia,Hereditary Spinal Scleroses,Synonym(Phenotypes)
Friedreich Ataxia,Hereditary Spinal Sclerosis,Synonym(Phenotypes)
Friedreich Ataxia,Hereditary ataxia,Synonym(Phenotypes)
Friedreich Ataxia,"Scleroses, Hereditary Spinal",Synonym(Phenotypes)
Friedreich Ataxia,"Sclerosis, Hereditary Spinal",Synonym(Phenotypes)
Friedreich Ataxia,"Spinal Scleroses, Hereditary",Synonym(Phenotypes)
Friedreich Ataxia,"Spinal Sclerosis, Hereditary",Synonym(Phenotypes)
Friedreich Ataxia,"Spinocerebellar Ataxia, Friedreich",Synonym(Phenotypes)
PA444229,MeSH:D005621,External_vocabulary(Phenotypes)
PA444229,SnoMedCT:10394003,External_vocabulary(Phenotypes)
PA444229,UMLS:C0016719,External_vocabulary(Phenotypes)
PA444229,MedDRA:10017374,External_vocabulary(Phenotypes)
PA444229,NDFRT:N0000001292,External_vocabulary(Phenotypes)
Frostbite,PA166048820,Name-PharmGKB_Id(Phenotypes)
PA166048820,Frostbite,PharmGKB_Id-Name(Phenotypes)
PA166048820,NDFRT:N0000001293,External_vocabulary(Phenotypes)
Fructose Intolerance,PA444231,Name-PharmGKB_Id(Phenotypes)
PA444231,Fructose Intolerance,PharmGKB_Id-Name(Phenotypes)
Fructose Intolerance,ALDB - aldolose B deficiency,Synonym(Phenotypes)
Fructose Intolerance,ALDB deficiency,Synonym(Phenotypes)
Fructose Intolerance,Aldolase B deficiency,Synonym(Phenotypes)
Fructose Intolerance,Fructosaemia,Synonym(Phenotypes)
Fructose Intolerance,Fructose Intolerances,Synonym(Phenotypes)
Fructose Intolerance,Fructose intolerance,Synonym(Phenotypes)
Fructose Intolerance,"Fructose-1,6-bisphosphate aldolase B deficiency",Synonym(Phenotypes)
Fructose Intolerance,Fructose-biphosphate aldolase B deficiency,Synonym(Phenotypes)
Fructose Intolerance,Hereditary fructose intolerance,Synonym(Phenotypes)
Fructose Intolerance,Hereditary fructosuria,Synonym(Phenotypes)
Fructose Intolerance,"Intolerance, Fructose",Synonym(Phenotypes)
Fructose Intolerance,"Intolerances, Fructose",Synonym(Phenotypes)
PA444231,MeSH:D005633,External_vocabulary(Phenotypes)
PA444231,SnoMedCT:20052008,External_vocabulary(Phenotypes)
PA444231,UMLS:C0016751,External_vocabulary(Phenotypes)
PA444231,MedDRA:10017397,External_vocabulary(Phenotypes)
PA444231,NDFRT:N0000001294,External_vocabulary(Phenotypes)
Fructose-biphosphatase deficiency,PA165109084,Name-PharmGKB_Id(Phenotypes)
PA165109084,Fructose-biphosphatase deficiency,PharmGKB_Id-Name(Phenotypes)
Fructose-biphosphatase deficiency,"Fructose-1,6-diphosphatase deficiency",Synonym(Phenotypes)
PA165109084,MeSH:D015319,External_vocabulary(Phenotypes)
PA165109084,SnoMedCT:28183005,External_vocabulary(Phenotypes)
PA165109084,UMLS:C0016756,External_vocabulary(Phenotypes)
PA165109084,NDFRT:N0000003219,External_vocabulary(Phenotypes)
Fuchs' corneal dystrophy,PA165109045,Name-PharmGKB_Id(Phenotypes)
PA165109045,Fuchs' corneal dystrophy,PharmGKB_Id-Name(Phenotypes)
Fuchs' corneal dystrophy,Fuch's endothelial corneal dystrophy,Synonym(Phenotypes)
Fuchs' corneal dystrophy,Fuchs' endothelial dystrophy,Synonym(Phenotypes)
PA165109045,MeSH:D005642,External_vocabulary(Phenotypes)
PA165109045,SnoMedCT:193839007,External_vocabulary(Phenotypes)
PA165109045,UMLS:C0016781,External_vocabulary(Phenotypes)
PA165109045,MedDRA:10062973,External_vocabulary(Phenotypes)
PA165109045,NDFRT:N0000001295,External_vocabulary(Phenotypes)
Fucosidosis,PA444233,Name-PharmGKB_Id(Phenotypes)
PA444233,Fucosidosis,PharmGKB_Id-Name(Phenotypes)
Fucosidosis,"Deficiency Disease, Fucosidase",Synonym(Phenotypes)
Fucosidosis,"Deficiency Disease, alpha Fucosidase",Synonym(Phenotypes)
Fucosidosis,"Deficiency Disease, alpha L Fucosidase",Synonym(Phenotypes)
Fucosidosis,"Deficiency Disease, alpha-Fucosidase",Synonym(Phenotypes)
Fucosidosis,"Deficiency Disease, alpha-L-Fucosidase",Synonym(Phenotypes)
Fucosidosis,"Deficiency Diseases, Fucosidase",Synonym(Phenotypes)
Fucosidosis,"Deficiency Diseases, alpha-Fucosidase",Synonym(Phenotypes)
Fucosidosis,"Deficiency Diseases, alpha-L-Fucosidase",Synonym(Phenotypes)
Fucosidosis,"Disease, Fucosidase Deficiency",Synonym(Phenotypes)
Fucosidosis,"Disease, alpha-Fucosidase Deficiency",Synonym(Phenotypes)
Fucosidosis,"Disease, alpha-L-Fucosidase Deficiency",Synonym(Phenotypes)
Fucosidosis,"Diseases, Fucosidase Deficiency",Synonym(Phenotypes)
Fucosidosis,"Diseases, alpha-Fucosidase Deficiency",Synonym(Phenotypes)
Fucosidosis,"Diseases, alpha-L-Fucosidase Deficiency",Synonym(Phenotypes)
Fucosidosis,Fucosidase Deficiency Disease,Synonym(Phenotypes)
Fucosidosis,Fucosidase Deficiency Diseases,Synonym(Phenotypes)
Fucosidosis,Fucosidosis Type I,Synonym(Phenotypes)
Fucosidosis,Fucosidosis Type II,Synonym(Phenotypes)
Fucosidosis,"Fucosidosis, Infantile",Synonym(Phenotypes)
Fucosidosis,"Fucosidosis, Juvenile",Synonym(Phenotypes)
Fucosidosis,"Fucosidosis, NOS",Synonym(Phenotypes)
Fucosidosis,Infantile Fucosidosis,Synonym(Phenotypes)
Fucosidosis,Juvenile Fucosidosis,Synonym(Phenotypes)
Fucosidosis,alpha Fucosidase Deficiency Disease,Synonym(Phenotypes)
Fucosidosis,alpha L Fucosidase Deficiency Disease,Synonym(Phenotypes)
Fucosidosis,alpha-Fucosidase Deficiency Disease,Synonym(Phenotypes)
Fucosidosis,alpha-Fucosidase Deficiency Diseases,Synonym(Phenotypes)
Fucosidosis,alpha-L-Fucosidase Deficiency Disease,Synonym(Phenotypes)
Fucosidosis,alpha-L-Fucosidase Deficiency Diseases,Synonym(Phenotypes)
Fucosidosis,alpha-L-fucosidase deficiency,Synonym(Phenotypes)
PA444233,MeSH:D005645,External_vocabulary(Phenotypes)
PA444233,SnoMedCT:64716005,External_vocabulary(Phenotypes)
PA444233,UMLS:C0016788,External_vocabulary(Phenotypes)
PA444233,NDFRT:N0000001296,External_vocabulary(Phenotypes)
Fuhrmann Syndrome,PA152238081,Name-PharmGKB_Id(Phenotypes)
PA152238081,Fuhrmann Syndrome,PharmGKB_Id-Name(Phenotypes)
Fukuhara syndrome,PA165108969,Name-PharmGKB_Id(Phenotypes)
PA165108969,Fukuhara syndrome,PharmGKB_Id-Name(Phenotypes)
PA165108969,MeSH:D017243,External_vocabulary(Phenotypes)
PA165108969,SnoMedCT:57254004,External_vocabulary(Phenotypes)
PA165108969,UMLS:C0162672,External_vocabulary(Phenotypes)
PA165108969,MedDRA:10067603,External_vocabulary(Phenotypes)
PA165108969,NDFRT:N0000003561,External_vocabulary(Phenotypes)
Fungemia,PA166048893,Name-PharmGKB_Id(Phenotypes)
PA166048893,Fungemia,PharmGKB_Id-Name(Phenotypes)
PA166048893,NDFRT:N0000003415,External_vocabulary(Phenotypes)
Funnel Chest,PA444234,Name-PharmGKB_Id(Phenotypes)
PA444234,Funnel Chest,PharmGKB_Id-Name(Phenotypes)
Funnel Chest,"Chest, Funnel",Synonym(Phenotypes)
Funnel Chest,"Chests, Funnel",Synonym(Phenotypes)
Funnel Chest,Congenital funnel chest,Synonym(Phenotypes)
Funnel Chest,Congenital pectus excavatum,Synonym(Phenotypes)
Funnel Chest,"Excavatum, Pectus",Synonym(Phenotypes)
Funnel Chest,Funnel Chests,Synonym(Phenotypes)
Funnel Chest,Funnel chest,Synonym(Phenotypes)
Funnel Chest,Pectus Excavatum,Synonym(Phenotypes)
Funnel Chest,Pectus excavatum,Synonym(Phenotypes)
Funnel Chest,Pectus recurvatum,Synonym(Phenotypes)
Funnel Chest,Trichterbrust,Synonym(Phenotypes)
PA444234,MeSH:D005660,External_vocabulary(Phenotypes)
PA444234,SnoMedCT:391982004,External_vocabulary(Phenotypes)
PA444234,SnoMedCT:391987005,External_vocabulary(Phenotypes)
