PharmGKB_Id,Name,Alternate_names,Cross-reference,External_Vocabulary
PharmGKB:PA165108598,Corneal edema NOS,"[""""""Corneal oedema NOS""""""]","[""""""""""""]","[""""""MeSH:D015715"""""",""""""SnoMedCT:193817005"""""",""""""UMLS:C0010037"""""",""""""MedDRA:10011007"""""",""""""NDFRT:N0000003307""""""]"
PharmGKB:PA165108400,Corneal ulcer NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D003320"""""",""""""SnoMedCT:193763007"""""",""""""UMLS:C0010043"""""",""""""MedDRA:10048492"""""",""""""NDFRT:N0000000854""""""]"
PharmGKB:PA166048845,Coronary Aneurysm,"[""""""""""""]","[""""""""""""]","[""""""NDFRT:N0000000855""""""]"
PharmGKB:PA443796,Coronary Artery Disease,"[""""""Arterioscleroses, Coronary"""""",""""""Arteriosclerosis, Coronary"""""",""""""Artery Disease, Coronary"""""",""""""Artery Diseases, Coronary"""""",""""""Atheroscleroses, Coronary"""""",""""""Atherosclerosis, Coronary"""""",""""""Coronary Arterioscleroses"""""",""""""Coronary Arteriosclerosis"""""",""""""Coronary Artery Disease"""""",""""""Coronary Artery Diseases"""""",""""""Coronary Atheroscleroses"""""",""""""Coronary Atherosclerosis"""""",""""""Disease, Coronary Artery"""""",""""""Diseases, Coronary Artery"""""",""""""Disorder of coronary artery""""""]","[""""""""""""]","[""""""MeSH:D003324"""""",""""""SnoMedCT:414024009"""""",""""""UMLS:C1956346"""""",""""""MedDRA:10006896"""""",""""""NDFRT:N0000000856""""""]"
PharmGKB:PA443797,Coronary Disease,"[""""""Coronary Diseases"""""",""""""Coronary Heart Disease"""""",""""""Coronary Heart Diseases"""""",""""""Coronary Occlusion"""""",""""""Coronary Occlusions"""""",""""""Disease, Coronary"""""",""""""Disease, Coronary Heart"""""",""""""Diseases, Coronary"""""",""""""Diseases, Coronary Heart"""""",""""""Heart Disease, Coronary"""""",""""""Heart Diseases, Coronary"""""",""""""Occlusion, Coronary"""""",""""""Occlusions, Coronary""""""]","[""""""""""""]","[""""""MeSH:D003327"""""",""""""UMLS:C0010068"""""",""""""MedDRA:10011099"""""",""""""NDFRT:N0000000857""""""]"
PharmGKB:PA447325,Coronary Restenosis,"[""""""Coronary Restenoses"""""",""""""Coronary Restenosis"""""",""""""Restenoses, Coronary"""""",""""""Restenosis, Coronary"""""",""""""restenosis""""""]","[""""""""""""]","[""""""MeSH:D023903"""""",""""""UMLS:C0948480"""""",""""""MedDRA:10052789"""""",""""""NDFRT:N0000011104""""""]"
PharmGKB:PA447152,Coronary Stenosis,"[""""""Artery Stenoses, Coronary"""""",""""""Artery Stenosis, Coronary"""""",""""""Coronary Artery Stenoses"""""",""""""Coronary Artery Stenosis"""""",""""""Coronary Stenoses"""""",""""""Coronary artery stenosis"""""",""""""Stenoses, Coronary"""""",""""""Stenoses, Coronary Artery"""""",""""""Stenosis, Coronary"""""",""""""Stenosis, Coronary Artery""""""]","[""""""""""""]","[""""""MeSH:D023921"""""",""""""SnoMedCT:233970002"""""",""""""UMLS:C0242231"""""",""""""MedDRA:10011089"""""",""""""NDFRT:N0000010990""""""]"
PharmGKB:PA443798,Coronary Thrombosis,"[""""""CT - Coronary thrombosis"""""",""""""Coronary Thromboses"""""",""""""Coronary artery thrombosis"""""",""""""Coronary thrombosis"""""",""""""Thromboses, Coronary"""""",""""""Thrombosis - coronary"""""",""""""Thrombosis, Coronary""""""]","[""""""""""""]","[""""""MeSH:D003328"""""",""""""SnoMedCT:398274000"""""",""""""UMLS:C0010072"""""",""""""MedDRA:10011091"""""",""""""NDFRT:N0000000858""""""]"
PharmGKB:PA443799,Coronary Vasospasm,"[""""""Angina pectoris with documented spasm"""""",""""""Artery Vasospasm, Coronary"""""",""""""Artery Vasospasms, Coronary"""""",""""""Coronary Artery Vasospasm"""""",""""""Coronary Artery Vasospasms"""""",""""""Coronary Vasospasms"""""",""""""Coronary artery spasm"""""",""""""Coronary spasm"""""",""""""Vasospasm, Coronary"""""",""""""Vasospasm, Coronary Artery"""""",""""""Vasospasms, Coronary"""""",""""""Vasospasms, Coronary Artery""""""]","[""""""""""""]","[""""""MeSH:D003329"""""",""""""SnoMedCT:23687008"""""",""""""UMLS:C0010073"""""",""""""MedDRA:10003225"""""",""""""NDFRT:N0000000859""""""]"
PharmGKB:PA152530810,"Corpus Callosum, Agenisis Of","[""""""""""""]","[""""""""""""]","[""""""""""""]"
PharmGKB:PA165110336,Cortical paralysis of fixation syndrome,"[""""""""""""]","[""""""""""""]","[""""""SnoMedCT:20485009"""""",""""""UMLS:C0270706"""""",""""""MedDRA:10057375""""""]"
PharmGKB:PA151958647,Corticobasal degeneration,"[""""""Corticobasal degeneration(CBD)"""""",""""""Corticodentatonigral degeneration with neuronal achromasia""""""]","[""""""""""""]","[""""""SnoMedCT:18842008"""""",""""""UMLS:C0393570""""""]"
PharmGKB:PA165108471,Corticotroph adenoma,"[""""""ACTH-secreting pituitary adenoma""""""]","[""""""""""""]","[""""""MeSH:D049913"""""",""""""SnoMedCT:254958004"""""",""""""UMLS:C1306214"""""",""""""NDFRT:N0000171690""""""]"
PharmGKB:PA142297362,Costello Syndrome,"[""""""Costello syndrome""""""]","[""""""""""""]","[""""""SnoMedCT:309776008"""""",""""""UMLS:C0587248"""""",""""""MedDRA:10067380"""""",""""""NDFRT:N0000181164""""""]"
PharmGKB:PA165108607,Costochondritis NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D013991"""""",""""""SnoMedCT:240136001"""""",""""""UMLS:C0040213"""""",""""""MedDRA:10011218"""""",""""""NDFRT:N0000002954""""""]"
PharmGKB:PA443803,Cough,"[""""""C/O - cough"""""",""""""Complaining of cough"""""",""""""Coughing - function"""""",""""""Coughs"""""",""""""Observation of cough"""""",""""""[D]Cough""""""]","[""""""""""""]","[""""""MeSH:D003371"""""",""""""SnoMedCT:161935000"""""",""""""SnoMedCT:207066005"""""",""""""SnoMedCT:263731006"""""",""""""SnoMedCT:272039006"""""",""""""SnoMedCT:49727002"""""",""""""UMLS:C0010200"""""",""""""MedDRA:10011224"""""",""""""NDFRT:N0000000863""""""]"
PharmGKB:PA162372800,Cousin Syndrome,"[""""""""""""]","[""""""""""""]","[""""""""""""]"
PharmGKB:PA162372591,Cowden-like Syndrome,"[""""""""""""]","[""""""""""""]","[""""""""""""]"
PharmGKB:PA446204,Cowpox,"[""""""Cow Pox"""""",""""""Pox, Cow""""""]","[""""""""""""]","[""""""MeSH:D015605"""""",""""""SnoMedCT:70090004"""""",""""""UMLS:C0010232"""""",""""""MedDRA:10011238"""""",""""""NDFRT:N0000003293""""""]"
PharmGKB:PA165108926,Coxa plana,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D007873"""""",""""""SnoMedCT:240241003"""""",""""""UMLS:C0023234"""""",""""""MedDRA:10034735"""""",""""""NDFRT:N0000001798""""""]"
PharmGKB:PA165108149,Coxsackie viral diseases NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D003384"""""",""""""SnoMedCT:186666003"""""",""""""UMLS:C0010246"""""",""""""MedDRA:10011261"""""",""""""NDFRT:N0000000864""""""]"
PharmGKB:PA443806,Cranial Nerve Diseases,"[""""""Cranial Nerve Disease"""""",""""""Cranial Nerve Disorder"""""",""""""Cranial Nerve Disorders"""""",""""""Cranial Nerve Palsies"""""",""""""Cranial Nerve Palsy"""""",""""""Cranial Neuropathies"""""",""""""Cranial Neuropathies, Multiple"""""",""""""Cranial Neuropathy"""""",""""""Cranial Neuropathy, Multiple"""""",""""""Multiple Cranial Neuropathies"""""",""""""Multiple Cranial Neuropathy"""""",""""""Nervus Cranialis Disorder"""""",""""""Nervus Cranialis Disorders"""""",""""""Neuropathies, Cranial"""""",""""""Neuropathies, Multiple Cranial"""""",""""""Neuropathy, Cranial"""""",""""""Neuropathy, Multiple Cranial"""""",""""""Palsies, Cranial Nerve"""""",""""""Palsy, Cranial Nerve""""""]","[""""""""""""]","[""""""MeSH:D003389"""""",""""""SnoMedCT:267598004"""""",""""""SnoMedCT:73013002"""""",""""""UMLS:C0010266"""""",""""""MedDRA:10061093"""""",""""""NDFRT:N0000000866""""""]"
PharmGKB:PA165108530,Cranial nerve injury NOS,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D020209"""""",""""""SnoMedCT:269399000"""""",""""""UMLS:C0273483"""""",""""""MedDRA:10027693"""""",""""""NDFRT:N0000004047""""""]"
PharmGKB:PA444353,Craniocerebral Trauma,"[""""""Craniocerebral Injuries"""""",""""""Craniocerebral Injury"""""",""""""Craniocerebral Traumas"""""",""""""Crushing Skull Injuries"""""",""""""Crushing Skull Injury"""""",""""""Forehead Trauma"""""",""""""Forehead Traumas"""""",""""""Frontal Region Trauma"""""",""""""Frontal Region Traumas"""""",""""""HI - Head injury"""""",""""""Head Injuries"""""",""""""Head Injuries, Minor"""""",""""""Head Injuries, Multiple"""""",""""""Head Injuries, Open"""""",""""""Head Injuries, Superficial"""""",""""""Head Injury"""""",""""""Head Injury, Minor"""""",""""""Head Injury, Multiple"""""",""""""Head Injury, Open"""""",""""""Head Injury, Superficial"""""",""""""Head Trauma"""""",""""""Head Traumas"""""",""""""Head injury NOS"""""",""""""Injuries, Craniocerebral"""""",""""""Injuries, Head"""""",""""""Injuries, Minor Head"""""",""""""Injuries, Multiple Head"""""",""""""Injuries, Open Head"""""",""""""Injuries, Superficial Head"""""",""""""Injury of head region"""""",""""""Injury, Craniocerebral"""""",""""""Injury, Head"""""",""""""Injury, Minor Head"""""",""""""Injury, Multiple Head"""""",""""""Injury, Open Head"""""",""""""Injury, Superficial Head"""""",""""""Minor Head Injuries"""""",""""""Minor Head Injury"""""",""""""Multiple Head Injuries"""""",""""""Multiple Head Injury"""""",""""""Occipital Region Trauma"""""",""""""Occipital Region Traumas"""""",""""""Occipital Trauma"""""",""""""Occipital Traumas"""""",""""""Open Head Injuries"""""",""""""Open Head Injury"""""",""""""Parietal Region Trauma"""""",""""""Parietal Region Traumas"""""",""""""Region Trauma, Frontal"""""",""""""Region Trauma, Occipital"""""",""""""Region Trauma, Parietal"""""",""""""Region Traumas, Frontal"""""",""""""Region Traumas, Occipital"""""",""""""Region Traumas, Parietal"""""",""""""Skull Injuries, Crushing"""""",""""""Skull Injury, Crushing"""""",""""""Superficial Head Injuries"""""",""""""Superficial Head Injury"""""",""""""Temporal Region Trauma"""""",""""""Temporal Region Traumas"""""",""""""Trauma, Craniocerebral"""""",""""""Trauma, Forehead"""""",""""""Trauma, Frontal Region"""""",""""""Trauma, Head"""""",""""""Trauma, Occipital"""""",""""""Trauma, Occipital Region"""""",""""""Trauma, Parietal Region"""""",""""""Trauma, Temporal Region"""""",""""""Traumas, Craniocerebral"""""",""""""Traumas, Forehead"""""",""""""Traumas, Frontal Region"""""",""""""Traumas, Head"""""",""""""Traumas, Occipital"""""",""""""Traumas, Occipital Region"""""",""""""Traumas, Parietal Region"""""",""""""Traumas, Temporal Region""""""]","[""""""""""""]","[""""""MeSH:D006259"""""",""""""SnoMedCT:262517002"""""",""""""SnoMedCT:82271004"""""",""""""UMLS:C0018674"""""",""""""MedDRA:10019196"""""",""""""NDFRT:N0000001417""""""]"
PharmGKB:PA446836,Craniofacial Abnormalities,"[""""""Abnormalities, Craniofacial"""""",""""""Abnormality, Craniofacial"""""",""""""Craniofacial Abnormality""""""]","[""""""""""""]","[""""""MeSH:D019465"""""",""""""UMLS:C0376634"""""",""""""NDFRT:N0000003927""""""]"
PharmGKB:PA443808,Craniofacial Dysostosis,"[""""""Acrocephalosyndactyly, type II"""""",""""""Apert-Crouzon syndrome"""""",""""""Craniofacial Dysostoses"""""",""""""Crouzon Disease"""""",""""""Crouzon syndrome"""""",""""""Crouzon's Disease"""""",""""""Crouzon's disease"""""",""""""Crouzons Disease"""""",""""""Disease, Crouzon"""""",""""""Disease, Crouzon's"""""",""""""Dysostoses, Craniofacial"""""",""""""Dysostosis, Craniofacial"""""",""""""Trigorhinophalangeal dysplasia"""""",""""""Vogt cephalosyndactyly""""""]","[""""""""""""]","[""""""MeSH:D003394"""""",""""""SnoMedCT:28861008"""""",""""""UMLS:C0010273"""""",""""""MedDRA:10066946"""""",""""""NDFRT:N0000000868""""""]"
PharmGKB:PA152238055,Craniofrontonasal Syndrome,"[""""""""""""]","[""""""""""""]","[""""""""""""]"
PharmGKB:PA443809,Craniopharyngioma,"[""""""Adamantinous Craniopharyngioma"""""",""""""Adamantinous Craniopharyngiomas"""""",""""""Adult Craniopharyngioma"""""",""""""Adult Craniopharyngiomas"""""",""""""Child Craniopharyngioma"""""",""""""Child Craniopharyngiomas"""""",""""""Craniopharyngioma, Adamantinous"""""",""""""Craniopharyngioma, Adult"""""",""""""Craniopharyngioma, Child"""""",""""""Craniopharyngioma, Papillary"""""",""""""Craniopharyngiomas"""""",""""""Craniopharyngiomas, Adamantinous"""""",""""""Craniopharyngiomas, Adult"""""",""""""Craniopharyngiomas, Child"""""",""""""Craniopharyngiomas, Papillary"""""",""""""Neoplasm, Rathke Cleft"""""",""""""Neoplasm, Rathke's Cleft"""""",""""""Neoplasm, Rathkes Cleft"""""",""""""Papillary Craniopharyngioma"""""",""""""Papillary Craniopharyngiomas"""""",""""""Rathke Cleft Neoplasm"""""",""""""Rathke Pouch Tumor"""""",""""""Rathke's Cleft Neoplasm"""""",""""""Rathke's Pouch Tumor"""""",""""""Rathke's pouch tumor"""""",""""""Rathke's pouch tumour"""""",""""""Rathkes Cleft Neoplasm"""""",""""""Rathkes Pouch Tumor"""""",""""""Tumor, Rathke Pouch"""""",""""""Tumor, Rathke's Pouch"""""",""""""[M]Craniopharyngioma"""""",""""""[M]Rathke's pouch tumor"""""",""""""[M]Rathke's pouch tumour""""""]","[""""""""""""]","[""""""MeSH:D003397"""""",""""""SnoMedCT:189179009"""""",""""""SnoMedCT:40009002"""""",""""""UMLS:C0010276"""""",""""""MedDRA:10011318"""""",""""""NDFRT:N0000000869""""""]"
PharmGKB:PA443810,Craniosynostoses,"[""""""Acrocephaly"""""",""""""Craniostosis"""""",""""""Craniosynostosis"""""",""""""Craniosynostosis syndrome"""""",""""""Oxycephaly""""""]","[""""""""""""]","[""""""MeSH:D003398"""""",""""""SnoMedCT:57219006"""""",""""""UMLS:C0010278"""""",""""""MedDRA:10049889"""""",""""""NDFRT:N0000000870""""""]"
PharmGKB:PA444647,Creutzfeldt-Jakob Syndrome,"[""""""CJD"""""",""""""CJD (Creutzfeldt Jakob Disease)"""""",""""""CJD (Creutzfeldt-Jakob Disease)"""""",""""""CJD - Creutzfeldt-Jakob disease"""""",""""""CJD Variant (V CJD)"""""",""""""CJD Variant (V-CJD)"""""",""""""CJD Variants (V-CJD)"""""",""""""CJDs (Creutzfeldt-Jakob Disease)"""""",""""""Creutzfeldt Jakob Disease"""""",""""""Creutzfeldt Jakob Disease, Familial"""""",""""""Creutzfeldt Jakob Disease, New Variant"""""",""""""Creutzfeldt Jakob Syndrome"""""",""""""Creutzfeldt-Jakob Disease"""""",""""""Creutzfeldt-Jakob Disease, Familial"""""",""""""Creutzfeldt-Jakob Disease, New Variant"""""",""""""Creutzfeldt-Jakob Diseases, Familial"""""",""""""Creutzfeldt-Jakob disease"""""",""""""Disease, Creutzfeldt-Jakob"""""",""""""Disease, Familial Creutzfeldt-Jakob"""""",""""""Disease, Jakob-Creutzfeldt"""""",""""""Encephalopathies, Subacute Spongiform"""""",""""""Encephalopathy, Subacute Spongiform"""""",""""""Familial Creutzfeldt Jakob Disease"""""",""""""Familial Creutzfeldt-Jakob Disease"""""",""""""Familial Creutzfeldt-Jakob Diseases"""""",""""""Jakob Creutzfeldt Disease"""""",""""""Jakob Creutzfeldt Syndrome"""""",""""""Jakob-Creutzfeldt Disease"""""",""""""Jakob-Creutzfeldt Syndrome"""""",""""""New Variant Creutzfeldt Jakob Disease"""""",""""""New Variant Creutzfeldt-Jakob Disease"""""",""""""Spongiform Encephalopathies, Subacute"""""",""""""Spongiform Encephalopathy, Subacute"""""",""""""Subacute Spongiform Encephalopathies"""""",""""""Subacute Spongiform Encephalopathy"""""",""""""Subacute spongiform encephalopathy"""""",""""""Syndrome, Creutzfeldt-Jakob"""""",""""""Syndrome, Jakob-Creutzfeldt"""""",""""""V-CJD (Variant-Creutzfeldt-Jakob Disease)"""""",""""""Variant, CJD (V-CJD)"""""",""""""Variants, CJD (V-CJD)""""""]","[""""""""""""]","[""""""MeSH:D007562"""""",""""""SnoMedCT:792004"""""",""""""UMLS:C0022336"""""",""""""MedDRA:10009216"""""",""""""NDFRT:N0000001713""""""]"
PharmGKB:PA443812,Cri-du-Chat Syndrome,"[""""""5p Deletion Syndrome"""""",""""""5p Deletion Syndromes"""""",""""""5p Syndrome"""""",""""""5p- Syndrome"""""",""""""5p- Syndrome, Chromosome"""""",""""""5p- Syndromes"""""",""""""5p- Syndromes, Chromosome"""""",""""""Chromosome 5 Short Arm Deletion Syndrome"""""",""""""Chromosome 5p Syndrome"""""",""""""Chromosome 5p- Syndrome"""""",""""""Chromosome 5p- Syndromes"""""",""""""Cri du Chat Syndrome"""""",""""""Cri-du-Chat Syndromes"""""",""""""Crying Cat Syndrome"""""",""""""Crying Cat Syndromes"""""",""""""Deletion Syndrome, 5p"""""",""""""Deletion Syndromes, 5p"""""",""""""Deletion of Short Arm of Chromosome 5 Syndrome"""""",""""""Syndrome, 5p Deletion"""""",""""""Syndrome, 5p-"""""",""""""Syndrome, Chromosome 5p-"""""",""""""Syndrome, Cri-du-Chat"""""",""""""Syndrome, Crying Cat"""""",""""""Syndromes, 5p Deletion"""""",""""""Syndromes, 5p-"""""",""""""Syndromes, Chromosome 5p-"""""",""""""Syndromes, Cri-du-Chat"""""",""""""Syndromes, Crying Cat""""""]","[""""""""""""]","[""""""MeSH:D003410"""""",""""""SnoMedCT:70173007"""""",""""""UMLS:C0010314"""""",""""""MedDRA:10011385"""""",""""""NDFRT:N0000000872""""""]"
PharmGKB:PA443813,Crigler-Najjar Syndrome,"[""""""Bilirubin glucuronosyltransferase deficiency"""""",""""""Crigler Najar Syndrome"""""",""""""Crigler Najjar Syndrome"""""",""""""Crigler-Najar Syndrome"""""",""""""Crigler-Najjar syndrome"""""",""""""Crigler-Najjar syndrome type I"""""",""""""Crigler-Najjar syndrome, NOS"""""",""""""Crigler-Najjar syndrome, type I"""""",""""""Crigler-Najjar type 1"""""",""""""Deficiency of glucuronosyltransferase"""""",""""""Glucuronyltransferase deficiency"""""",""""""Syndrome, Crigler-Najar"""""",""""""Syndrome, Crigler-Najjar"""""",""""""UDP glucuronyl transferase deficiency""""""]","[""""""""""""]","[""""""MeSH:D003414"""""",""""""SnoMedCT:28259009"""""",""""""SnoMedCT:8933000"""""",""""""UMLS:C0010324"""""",""""""MedDRA:10011386"""""",""""""NDFRT:N0000000873""""""]"
PharmGKB:PA152238067,Crisponi Syndrome,"[""""""""""""]","[""""""""""""]","[""""""""""""]"
PharmGKB:PA165108365,Criss-cross heart,"[""""""Twisted atrioventricular connections""""""]","[""""""""""""]","[""""""MeSH:D003420"""""",""""""SnoMedCT:253269002"""""",""""""UMLS:C0010334"""""",""""""NDFRT:N0000000874""""""]"
PharmGKB:PA446358,Critical Illness,"[""""""Critical Illnesses"""""",""""""Critically Ill"""""",""""""Illness, Critical"""""",""""""Illnesses, Critical""""""]","[""""""""""""]","[""""""MeSH:D016638"""""",""""""UMLS:C0010340"""""",""""""NDFRT:N0000003449""""""]"
PharmGKB:PA443815,Crohn Disease,"[""""""Colitis, Granulomatous"""""",""""""Crohn's Disease"""""",""""""Crohns Disease"""""",""""""Enteritis, Granulomatous"""""",""""""Enteritis, Regional"""""",""""""Ileitis, Regional"""""",""""""Ileitis, Terminal"""""",""""""Ileocolitis""""""]","[""""""""""""]","[""""""MeSH:D003424"""""",""""""SnoMedCT:34000006"""""",""""""UMLS:C0010346"""""",""""""MedDRA:10011398"""""",""""""NDFRT:N0000000875""""""]"
PharmGKB:PA443816,Cross Infection,"[""""""Cross Infections"""""",""""""Cross infection"""""",""""""Hospital Infection"""""",""""""Hospital Infections"""""",""""""Infection, Cross"""""",""""""Infection, Hospital"""""",""""""Infection, Nosocomial"""""",""""""Infections, Cross"""""",""""""Infections, Hospital"""""",""""""Infections, Nosocomial"""""",""""""Nosocomial Infection"""""",""""""Nosocomial Infections""""""]","[""""""""""""]","[""""""MeSH:D003428"""""",""""""SnoMedCT:36406009"""""",""""""UMLS:C0010356"""""",""""""MedDRA:10011409"""""",""""""NDFRT:N0000000876""""""]"
PharmGKB:PA443817,Croup,"[""""""""""""]","[""""""""""""]","[""""""MeSH:D003440"""""",""""""SnoMedCT:71186008"""""",""""""UMLS:C0010380"""""",""""""MedDRA:10011415"""""",""""""NDFRT:N0000000877""""""]"
PharmGKB:PA165108392,Cryptococcal meningitis,"[""""""Meningitis due to cryptococcus""""""]","[""""""""""""]","[""""""MeSH:D016919"""""",""""""SnoMedCT:14232007"""""",""""""UMLS:C0085436"""""",""""""MedDRA:10011487"""""",""""""NDFRT:N0000003511""""""]"
